trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms
7532.0,1.6883e-07,2.2953e-08,1.7376e-07,1.6963e-08,3.2061e-07,4.4414e-08,4.042e-07,4.8994e-07,0.5348,0.1775,-0.128,0.4363,0.0878,0.0,0.3904,0.0432,-0.128
7533.0,5.2605e-08,1.0789e-08,1.3636e-07,1.0966e-08,3.5439e-07,2.9244e-08,2.582e-07,2.247e-07,0.9975,0.2051,0.448,0.7596,0.0962,0.064,0.6437,0.048,0.448
7535.0,1.781e-08,4.4828e-09,2.9326e-08,4.8684e-09,1.2016e-07,1.4576e-08,0.0,1.1861e-07,0.6494,0.1707,-0.96,0.5186,0.0837,-0.768,0.3583,0.041,-0.256
7547.0,1.4218e-08,3.5165e-09,4.2747e-08,4.3416e-09,1.609e-07,1.2901e-08,5.9169e-07,1.4367e-07,5.568,0.3163,0.0,3.5115,0.1396,0.192,0.8956,0.0564,0.512
7548.0,5.3052e-07,1.6102e-08,7.7197e-07,1.5941e-08,2.066e-06,4.1756e-08,1.4186e-06,3.653e-07,3.1361,0.2503,4.032,2.9459,0.123,4.16,2.7851,0.0606,4.16
7549.0,1.5228e-05,5.8532e-08,1.9033e-05,5.9082e-08,5.164e-05,1.5398e-07,0.00012484,1.6642e-06,25.122,0.5787,87.872,22.162,0.2743,87.936,18.5606,0.1265,88.256
7550.0,5.285e-07,1.3311e-08,5.6317e-07,1.167e-08,1.1408e-06,3.1867e-08,1.5618e-06,3.6746e-07,2.7569,0.2483,0.704,2.7338,0.1238,0.896,2.466,0.0598,1.408
7551.0,6.8409e-07,2.8357e-08,3.3994e-07,1.9205e-08,4.1077e-07,5.4125e-08,8.1682e-08,5.094e-07,1.6591,0.2143,1.536,1.3818,0.1039,1.92,1.2143,0.0511,2.24
7552.0,5.8479e-07,3.0865e-08,3.9077e-07,2.1474e-08,5.2142e-07,6.1244e-08,0.0,5.658e-07,0.9263,0.1915,-0.192,0.822,0.0966,0.448,0.6576,0.0472,0.704
7554.0,1.5472e-09,2.7763e-09,1.2193e-08,2.9035e-09,6.44e-08,1.0643e-08,6.3648e-08,9.4793e-08,0.9815,0.1881,-0.32,0.748,0.0915,-0.128,0.3262,0.0427,0.576
7559.0,4.677e-08,6.4252e-09,4.9208e-08,6.0077e-09,1.253e-07,1.5955e-08,0.0,1.8651e-07,1.9963,0.2036,0.064,1.3982,0.0954,0.128,0.5412,0.0416,0.704
