timestep,collapsed_fraction,collapse_x_start,collapse_x_end
582,0.996,0.002004008016032064,0.9979959919839678
583,0.996,0.002004008016032064,0.9979959919839678
584,0.996,0.002004008016032064,0.9979959919839678
585,0.996,0.002004008016032064,0.9979959919839678
586,0.996,0.002004008016032064,0.9979959919839678
587,0.996,0.002004008016032064,0.9979959919839678
588,0.996,0.002004008016032064,0.9979959919839678
589,0.996,0.002004008016032064,0.9979959919839678
590,0.996,0.002004008016032064,0.9979959919839678
591,0.996,0.002004008016032064,0.9979959919839678
592,0.996,0.002004008016032064,0.9979959919839678
593,0.996,0.002004008016032064,0.9979959919839678
594,0.996,0.002004008016032064,0.9979959919839678
595,0.996,0.002004008016032064,0.9979959919839678
596,0.996,0.002004008016032064,0.9979959919839678
597,0.996,0.002004008016032064,0.9979959919839678
598,0.996,0.002004008016032064,0.9979959919839678
599,0.996,0.002004008016032064,0.9979959919839678
600,0.996,0.002004008016032064,0.9979959919839678
601,0.996,0.002004008016032064,0.9979959919839678
602,0.996,0.002004008016032064,0.9979959919839678
603,0.996,0.002004008016032064,0.9979959919839678
604,0.996,0.002004008016032064,0.9979959919839678
605,0.996,0.002004008016032064,0.9979959919839678
606,0.996,0.002004008016032064,0.9979959919839678
607,0.996,0.002004008016032064,0.9979959919839678
608,0.996,0.002004008016032064,0.9979959919839678
609,0.996,0.002004008016032064,0.9979959919839678
610,0.996,0.002004008016032064,0.9979959919839678
611,0.996,0.002004008016032064,0.9979959919839678
612,0.996,0.002004008016032064,0.9979959919839678
613,0.996,0.002004008016032064,0.9979959919839678
614,0.996,0.002004008016032064,0.9979959919839678
615,0.996,0.002004008016032064,0.9979959919839678
616,0.996,0.002004008016032064,0.9979959919839678
617,0.996,0.002004008016032064,0.9979959919839678
618,0.996,0.002004008016032064,0.9979959919839678
619,0.996,0.002004008016032064,0.9979959919839678
620,0.996,0.002004008016032064,0.9979959919839678
621,0.996,0.002004008016032064,0.9979959919839678
622,0.996,0.002004008016032064,0.9979959919839678
623,0.996,0.002004008016032064,0.9979959919839678
624,0.996,0.002004008016032064,0.9979959919839678
625,0.996,0.002004008016032064,0.9979959919839678
626,0.996,0.002004008016032064,0.9979959919839678
627,0.996,0.002004008016032064,0.9979959919839678
628,0.996,0.002004008016032064,0.9979959919839678
629,0.996,0.002004008016032064,0.9979959919839678
630,0.996,0.002004008016032064,0.9979959919839678
631,0.996,0.002004008016032064,0.9979959919839678
632,0.996,0.002004008016032064,0.9979959919839678
633,0.996,0.002004008016032064,0.9979959919839678
634,0.996,0.002004008016032064,0.9979959919839678
635,0.996,0.002004008016032064,0.9979959919839678
636,0.996,0.002004008016032064,0.9979959919839678
637,0.996,0.002004008016032064,0.9979959919839678
638,0.996,0.002004008016032064,0.9979959919839678
639,0.996,0.002004008016032064,0.9979959919839678
640,0.996,0.002004008016032064,0.9979959919839678
641,0.996,0.002004008016032064,0.9979959919839678
642,0.996,0.002004008016032064,0.9979959919839678
643,0.996,0.002004008016032064,0.9979959919839678
644,0.996,0.002004008016032064,0.9979959919839678
645,0.996,0.002004008016032064,0.9979959919839678
646,0.996,0.002004008016032064,0.9979959919839678
647,0.996,0.002004008016032064,0.9979959919839678
648,0.996,0.002004008016032064,0.9979959919839678
649,0.996,0.002004008016032064,0.9979959919839678
650,0.996,0.002004008016032064,0.9979959919839678
651,0.996,0.002004008016032064,0.9979959919839678
652,0.996,0.002004008016032064,0.9979959919839678
653,0.996,0.002004008016032064,0.9979959919839678
654,0.996,0.002004008016032064,0.9979959919839678
655,0.996,0.002004008016032064,0.9979959919839678
656,0.996,0.002004008016032064,0.9979959919839678
657,0.996,0.002004008016032064,0.9979959919839678
658,0.996,0.002004008016032064,0.9979959919839678
659,0.996,0.002004008016032064,0.9979959919839678
660,0.996,0.002004008016032064,0.9979959919839678
661,0.996,0.002004008016032064,0.9979959919839678
662,0.996,0.002004008016032064,0.9979959919839678
663,0.996,0.002004008016032064,0.9979959919839678
664,0.996,0.002004008016032064,0.9979959919839678
665,0.996,0.002004008016032064,0.9979959919839678
666,0.996,0.002004008016032064,0.9979959919839678
667,0.996,0.002004008016032064,0.9979959919839678
668,0.996,0.002004008016032064,0.9979959919839678
669,0.996,0.002004008016032064,0.9979959919839678
670,0.996,0.002004008016032064,0.9979959919839678
671,0.996,0.002004008016032064,0.9979959919839678
672,0.996,0.002004008016032064,0.9979959919839678
673,0.996,0.002004008016032064,0.9979959919839678
674,0.996,0.002004008016032064,0.9979959919839678
675,0.996,0.002004008016032064,0.9979959919839678
676,0.996,0.002004008016032064,0.9979959919839678
677,0.996,0.002004008016032064,0.9979959919839678
678,0.996,0.002004008016032064,0.9979959919839678
679,0.996,0.002004008016032064,0.9979959919839678
680,0.996,0.002004008016032064,0.9979959919839678
681,0.996,0.002004008016032064,0.9979959919839678
682,0.996,0.002004008016032064,0.9979959919839678
683,0.996,0.002004008016032064,0.9979959919839678
684,0.996,0.002004008016032064,0.9979959919839678
685,0.996,0.002004008016032064,0.9979959919839678
686,0.996,0.002004008016032064,0.9979959919839678
687,0.996,0.002004008016032064,0.9979959919839678
688,0.996,0.002004008016032064,0.9979959919839678
689,0.996,0.002004008016032064,0.9979959919839678
690,0.996,0.002004008016032064,0.9979959919839678
691,0.996,0.002004008016032064,0.9979959919839678
692,0.996,0.002004008016032064,0.9979959919839678
693,0.996,0.002004008016032064,0.9979959919839678
694,0.996,0.002004008016032064,0.9979959919839678
695,0.996,0.002004008016032064,0.9979959919839678
696,0.996,0.002004008016032064,0.9979959919839678
697,0.996,0.002004008016032064,0.9979959919839678
698,0.996,0.002004008016032064,0.9979959919839678
699,0.996,0.002004008016032064,0.9979959919839678
700,0.996,0.002004008016032064,0.9979959919839678
701,0.996,0.002004008016032064,0.9979959919839678
702,0.996,0.002004008016032064,0.9979959919839678
703,0.996,0.002004008016032064,0.9979959919839678
704,0.996,0.002004008016032064,0.9979959919839678
705,0.996,0.002004008016032064,0.9979959919839678
706,0.996,0.002004008016032064,0.9979959919839678
707,0.996,0.002004008016032064,0.9979959919839678
708,0.996,0.002004008016032064,0.9979959919839678
709,0.996,0.002004008016032064,0.9979959919839678
710,0.996,0.002004008016032064,0.9979959919839678
711,0.996,0.002004008016032064,0.9979959919839678
712,0.996,0.002004008016032064,0.9979959919839678
713,0.996,0.002004008016032064,0.9979959919839678
714,0.996,0.002004008016032064,0.9979959919839678
715,0.996,0.002004008016032064,0.9979959919839678
716,0.996,0.002004008016032064,0.9979959919839678
717,0.996,0.002004008016032064,0.9979959919839678
718,0.996,0.002004008016032064,0.9979959919839678
719,0.996,0.002004008016032064,0.9979959919839678
720,0.996,0.002004008016032064,0.9979959919839678
721,0.996,0.002004008016032064,0.9979959919839678
722,0.996,0.002004008016032064,0.9979959919839678
723,0.996,0.002004008016032064,0.9979959919839678
724,0.996,0.002004008016032064,0.9979959919839678
725,0.996,0.002004008016032064,0.9979959919839678
726,0.996,0.002004008016032064,0.9979959919839678
727,0.996,0.002004008016032064,0.9979959919839678
728,0.996,0.002004008016032064,0.9979959919839678
729,0.996,0.002004008016032064,0.9979959919839678
730,0.996,0.002004008016032064,0.9979959919839678
731,0.996,0.002004008016032064,0.9979959919839678
732,0.996,0.002004008016032064,0.9979959919839678
733,0.996,0.002004008016032064,0.9979959919839678
734,0.996,0.002004008016032064,0.9979959919839678
735,0.996,0.002004008016032064,0.9979959919839678
736,0.996,0.002004008016032064,0.9979959919839678
737,0.996,0.002004008016032064,0.9979959919839678
738,0.996,0.002004008016032064,0.9979959919839678
739,0.996,0.002004008016032064,0.9979959919839678
740,0.996,0.002004008016032064,0.9979959919839678
741,0.996,0.002004008016032064,0.9979959919839678
742,0.996,0.002004008016032064,0.9979959919839678
743,0.996,0.002004008016032064,0.9979959919839678
744,0.996,0.002004008016032064,0.9979959919839678
745,0.996,0.002004008016032064,0.9979959919839678
746,0.996,0.002004008016032064,0.9979959919839678
747,0.996,0.002004008016032064,0.9979959919839678
748,0.996,0.002004008016032064,0.9979959919839678
749,0.996,0.002004008016032064,0.9979959919839678
750,0.996,0.002004008016032064,0.9979959919839678
751,0.996,0.002004008016032064,0.9979959919839678
752,0.996,0.002004008016032064,0.9979959919839678
753,0.996,0.002004008016032064,0.9979959919839678
754,0.996,0.002004008016032064,0.9979959919839678
755,0.996,0.002004008016032064,0.9979959919839678
756,0.996,0.002004008016032064,0.9979959919839678
757,0.996,0.002004008016032064,0.9979959919839678
758,0.996,0.002004008016032064,0.9979959919839678
759,0.996,0.002004008016032064,0.9979959919839678
760,0.996,0.002004008016032064,0.9979959919839678
761,0.996,0.002004008016032064,0.9979959919839678
762,0.996,0.002004008016032064,0.9979959919839678
763,0.996,0.002004008016032064,0.9979959919839678
764,0.996,0.002004008016032064,0.9979959919839678
765,0.996,0.002004008016032064,0.9979959919839678
766,0.996,0.002004008016032064,0.9979959919839678
767,0.996,0.002004008016032064,0.9979959919839678
768,0.996,0.002004008016032064,0.9979959919839678
769,0.996,0.002004008016032064,0.9979959919839678
770,0.996,0.002004008016032064,0.9979959919839678
771,0.996,0.002004008016032064,0.9979959919839678
772,0.996,0.002004008016032064,0.9979959919839678
773,0.996,0.002004008016032064,0.9979959919839678
774,0.996,0.002004008016032064,0.9979959919839678
775,0.996,0.002004008016032064,0.9979959919839678
776,0.996,0.002004008016032064,0.9979959919839678
777,0.996,0.002004008016032064,0.9979959919839678
778,0.996,0.002004008016032064,0.9979959919839678
779,0.996,0.002004008016032064,0.9979959919839678
780,0.996,0.002004008016032064,0.9979959919839678
781,0.996,0.002004008016032064,0.9979959919839678
782,0.996,0.002004008016032064,0.9979959919839678
783,0.996,0.002004008016032064,0.9979959919839678
784,0.996,0.002004008016032064,0.9979959919839678
785,0.996,0.002004008016032064,0.9979959919839678
786,0.996,0.002004008016032064,0.9979959919839678
787,0.996,0.002004008016032064,0.9979959919839678
788,0.996,0.002004008016032064,0.9979959919839678
789,0.996,0.002004008016032064,0.9979959919839678
790,0.996,0.002004008016032064,0.9979959919839678
791,0.996,0.002004008016032064,0.9979959919839678
792,0.996,0.002004008016032064,0.9979959919839678
793,0.996,0.002004008016032064,0.9979959919839678
794,0.996,0.002004008016032064,0.9979959919839678
795,0.996,0.002004008016032064,0.9979959919839678
796,0.996,0.002004008016032064,0.9979959919839678
797,0.996,0.002004008016032064,0.9979959919839678
798,0.996,0.002004008016032064,0.9979959919839678
799,0.996,0.002004008016032064,0.9979959919839678
800,0.996,0.002004008016032064,0.9979959919839678
801,0.996,0.002004008016032064,0.9979959919839678
802,0.996,0.002004008016032064,0.9979959919839678
803,0.996,0.002004008016032064,0.9979959919839678
804,0.996,0.002004008016032064,0.9979959919839678
805,0.996,0.002004008016032064,0.9979959919839678
806,0.996,0.002004008016032064,0.9979959919839678
807,0.996,0.002004008016032064,0.9979959919839678
808,0.996,0.002004008016032064,0.9979959919839678
809,0.996,0.002004008016032064,0.9979959919839678
810,0.996,0.002004008016032064,0.9979959919839678
811,0.996,0.002004008016032064,0.9979959919839678
812,0.996,0.002004008016032064,0.9979959919839678
813,0.996,0.002004008016032064,0.9979959919839678
814,0.996,0.002004008016032064,0.9979959919839678
815,0.996,0.002004008016032064,0.9979959919839678
816,0.996,0.002004008016032064,0.9979959919839678
817,0.996,0.002004008016032064,0.9979959919839678
818,0.996,0.002004008016032064,0.9979959919839678
819,0.996,0.002004008016032064,0.9979959919839678
820,0.996,0.002004008016032064,0.9979959919839678
821,0.996,0.002004008016032064,0.9979959919839678
822,0.996,0.002004008016032064,0.9979959919839678
823,0.996,0.002004008016032064,0.9979959919839678
824,0.996,0.002004008016032064,0.9979959919839678
825,0.996,0.002004008016032064,0.9979959919839678
826,0.996,0.002004008016032064,0.9979959919839678
827,0.996,0.002004008016032064,0.9979959919839678
828,0.996,0.002004008016032064,0.9979959919839678
829,0.996,0.002004008016032064,0.9979959919839678
830,0.996,0.002004008016032064,0.9979959919839678
831,0.996,0.002004008016032064,0.9979959919839678
832,0.996,0.002004008016032064,0.9979959919839678
833,0.996,0.002004008016032064,0.9979959919839678
834,0.996,0.002004008016032064,0.9979959919839678
835,0.996,0.002004008016032064,0.9979959919839678
836,0.996,0.002004008016032064,0.9979959919839678
837,0.996,0.002004008016032064,0.9979959919839678
838,0.996,0.002004008016032064,0.9979959919839678
839,0.996,0.002004008016032064,0.9979959919839678
840,0.996,0.002004008016032064,0.9979959919839678
841,0.996,0.002004008016032064,0.9979959919839678
842,0.996,0.002004008016032064,0.9979959919839678
843,0.996,0.002004008016032064,0.9979959919839678
844,0.996,0.002004008016032064,0.9979959919839678
845,0.996,0.002004008016032064,0.9979959919839678
846,0.996,0.002004008016032064,0.9979959919839678
847,0.996,0.002004008016032064,0.9979959919839678
848,0.996,0.002004008016032064,0.9979959919839678
849,0.996,0.002004008016032064,0.9979959919839678
850,0.996,0.002004008016032064,0.9979959919839678
851,0.996,0.002004008016032064,0.9979959919839678
852,0.996,0.002004008016032064,0.9979959919839678
853,0.996,0.002004008016032064,0.9979959919839678
854,0.996,0.002004008016032064,0.9979959919839678
855,0.996,0.002004008016032064,0.9979959919839678
856,0.996,0.002004008016032064,0.9979959919839678
857,0.996,0.002004008016032064,0.9979959919839678
858,0.996,0.002004008016032064,0.9979959919839678
859,0.996,0.002004008016032064,0.9979959919839678
860,0.996,0.002004008016032064,0.9979959919839678
861,0.996,0.002004008016032064,0.9979959919839678
862,0.996,0.002004008016032064,0.9979959919839678
863,0.996,0.002004008016032064,0.9979959919839678
864,0.996,0.002004008016032064,0.9979959919839678
865,0.996,0.002004008016032064,0.9979959919839678
866,0.996,0.002004008016032064,0.9979959919839678
867,0.996,0.002004008016032064,0.9979959919839678
868,0.996,0.002004008016032064,0.9979959919839678
869,0.996,0.002004008016032064,0.9979959919839678
870,0.996,0.002004008016032064,0.9979959919839678
871,0.996,0.002004008016032064,0.9979959919839678
872,0.996,0.002004008016032064,0.9979959919839678
873,0.996,0.002004008016032064,0.9979959919839678
874,0.996,0.002004008016032064,0.9979959919839678
875,0.996,0.002004008016032064,0.9979959919839678
876,0.996,0.002004008016032064,0.9979959919839678
877,0.996,0.002004008016032064,0.9979959919839678
878,0.996,0.002004008016032064,0.9979959919839678
879,0.996,0.002004008016032064,0.9979959919839678
880,0.996,0.002004008016032064,0.9979959919839678
881,0.996,0.002004008016032064,0.9979959919839678
882,0.996,0.002004008016032064,0.9979959919839678
883,0.996,0.002004008016032064,0.9979959919839678
884,0.996,0.002004008016032064,0.9979959919839678
885,0.996,0.002004008016032064,0.9979959919839678
886,0.996,0.002004008016032064,0.9979959919839678
887,0.996,0.002004008016032064,0.9979959919839678
888,0.996,0.002004008016032064,0.9979959919839678
889,0.996,0.002004008016032064,0.9979959919839678
890,0.996,0.002004008016032064,0.9979959919839678
891,0.996,0.002004008016032064,0.9979959919839678
892,0.996,0.002004008016032064,0.9979959919839678
893,0.996,0.002004008016032064,0.9979959919839678
894,0.996,0.002004008016032064,0.9979959919839678
895,0.996,0.002004008016032064,0.9979959919839678
896,0.996,0.002004008016032064,0.9979959919839678
897,0.996,0.002004008016032064,0.9979959919839678
898,0.996,0.002004008016032064,0.9979959919839678
899,0.996,0.002004008016032064,0.9979959919839678
900,0.996,0.002004008016032064,0.9979959919839678
901,0.996,0.002004008016032064,0.9979959919839678
902,0.996,0.002004008016032064,0.9979959919839678
903,0.996,0.002004008016032064,0.9979959919839678
904,0.996,0.002004008016032064,0.9979959919839678
905,0.996,0.002004008016032064,0.9979959919839678
906,0.996,0.002004008016032064,0.9979959919839678
907,0.996,0.002004008016032064,0.9979959919839678
908,0.996,0.002004008016032064,0.9979959919839678
909,0.996,0.002004008016032064,0.9979959919839678
910,0.996,0.002004008016032064,0.9979959919839678
911,0.996,0.002004008016032064,0.9979959919839678
912,0.996,0.002004008016032064,0.9979959919839678
913,0.996,0.002004008016032064,0.9979959919839678
914,0.996,0.002004008016032064,0.9979959919839678
915,0.996,0.002004008016032064,0.9979959919839678
916,0.996,0.002004008016032064,0.9979959919839678
917,0.996,0.002004008016032064,0.9979959919839678
918,0.996,0.002004008016032064,0.9979959919839678
919,0.996,0.002004008016032064,0.9979959919839678
920,0.996,0.002004008016032064,0.9979959919839678
921,0.996,0.002004008016032064,0.9979959919839678
922,0.996,0.002004008016032064,0.9979959919839678
923,0.996,0.002004008016032064,0.9979959919839678
924,0.996,0.002004008016032064,0.9979959919839678
925,0.996,0.002004008016032064,0.9979959919839678
926,0.996,0.002004008016032064,0.9979959919839678
927,0.996,0.002004008016032064,0.9979959919839678
928,0.996,0.002004008016032064,0.9979959919839678
929,0.996,0.002004008016032064,0.9979959919839678
930,0.996,0.002004008016032064,0.9979959919839678
931,0.996,0.002004008016032064,0.9979959919839678
932,0.996,0.002004008016032064,0.9979959919839678
933,0.996,0.002004008016032064,0.9979959919839678
934,0.996,0.002004008016032064,0.9979959919839678
935,0.996,0.002004008016032064,0.9979959919839678
936,0.996,0.002004008016032064,0.9979959919839678
937,0.996,0.002004008016032064,0.9979959919839678
938,0.996,0.002004008016032064,0.9979959919839678
939,0.996,0.002004008016032064,0.9979959919839678
940,0.996,0.002004008016032064,0.9979959919839678
941,0.996,0.002004008016032064,0.9979959919839678
942,0.996,0.002004008016032064,0.9979959919839678
943,0.996,0.002004008016032064,0.9979959919839678
944,0.996,0.002004008016032064,0.9979959919839678
945,0.996,0.002004008016032064,0.9979959919839678
946,0.996,0.002004008016032064,0.9979959919839678
947,0.996,0.002004008016032064,0.9979959919839678
948,0.996,0.002004008016032064,0.9979959919839678
949,0.996,0.002004008016032064,0.9979959919839678
950,0.996,0.002004008016032064,0.9979959919839678
951,0.996,0.002004008016032064,0.9979959919839678
952,0.996,0.002004008016032064,0.9979959919839678
953,0.996,0.002004008016032064,0.9979959919839678
954,0.996,0.002004008016032064,0.9979959919839678
955,0.996,0.002004008016032064,0.9979959919839678
956,0.996,0.002004008016032064,0.9979959919839678
957,0.996,0.002004008016032064,0.9979959919839678
958,0.996,0.002004008016032064,0.9979959919839678
959,0.996,0.002004008016032064,0.9979959919839678
960,0.996,0.002004008016032064,0.9979959919839678
961,0.996,0.002004008016032064,0.9979959919839678
962,0.996,0.002004008016032064,0.9979959919839678
963,0.996,0.002004008016032064,0.9979959919839678
964,0.996,0.002004008016032064,0.9979959919839678
965,0.996,0.002004008016032064,0.9979959919839678
966,0.996,0.002004008016032064,0.9979959919839678
967,0.996,0.002004008016032064,0.9979959919839678
968,0.996,0.002004008016032064,0.9979959919839678
969,0.996,0.002004008016032064,0.9979959919839678
970,0.996,0.002004008016032064,0.9979959919839678
971,0.996,0.002004008016032064,0.9979959919839678
972,0.996,0.002004008016032064,0.9979959919839678
973,0.996,0.002004008016032064,0.9979959919839678
974,0.996,0.002004008016032064,0.9979959919839678
975,0.996,0.002004008016032064,0.9979959919839678
976,0.996,0.002004008016032064,0.9979959919839678
977,0.996,0.002004008016032064,0.9979959919839678
978,0.996,0.002004008016032064,0.9979959919839678
979,0.996,0.002004008016032064,0.9979959919839678
980,0.996,0.002004008016032064,0.9979959919839678
981,0.996,0.002004008016032064,0.9979959919839678
982,0.996,0.002004008016032064,0.9979959919839678
983,0.996,0.002004008016032064,0.9979959919839678
984,0.996,0.002004008016032064,0.9979959919839678
985,0.996,0.002004008016032064,0.9979959919839678
986,0.996,0.002004008016032064,0.9979959919839678
987,0.996,0.002004008016032064,0.9979959919839678
988,0.996,0.002004008016032064,0.9979959919839678
989,0.996,0.002004008016032064,0.9979959919839678
990,0.996,0.002004008016032064,0.9979959919839678
991,0.996,0.002004008016032064,0.9979959919839678
992,0.996,0.002004008016032064,0.9979959919839678
993,0.996,0.002004008016032064,0.9979959919839678
994,0.996,0.002004008016032064,0.9979959919839678
995,0.996,0.002004008016032064,0.9979959919839678
996,0.996,0.002004008016032064,0.9979959919839678
997,0.996,0.002004008016032064,0.9979959919839678
998,0.996,0.002004008016032064,0.9979959919839678
999,0.996,0.002004008016032064,0.9979959919839678
