time_relative_to_merger_sec,ligo_strain,bruno_flash_strain
-0.10470975654343562,4.743496423331684e-20,1.1071480645474669e-48
-0.10446561405577626,2.1573097308623264e-20,1.4289752385815474e-48
-0.1042214715681169,-7.999903375021417e-21,1.8432522752423992e-48
-0.10397732908045754,1.9827537907112023e-20,2.3762160832789058e-48
-0.10373318659279818,5.733831098032147e-20,3.061456976527146e-48
-0.10348904410513882,3.955061837396028e-20,3.941953229648205e-48
-0.10324490161747946,3.7346567673586845e-21,5.072661128449092e-48
-0.1030007591298201,2.407691346291377e-20,6.523810114117385e-48
-0.10275661664216074,6.56014341612484e-20,8.385092341173752e-48
-0.10251247415450138,5.1251494000399395e-20,1.0770986081741219e-47
-0.10226833166684202,1.4794221076609137e-20,1.3827515591670412e-47
-0.10202418917918266,3.0746635812036364e-20,1.7740829664120665e-47
-0.1017800466915233,7.228208872387815e-20,2.274808133891471e-47
-0.10153590420386394,6.793289510444494e-20,2.915121737641406e-47
-0.10129176171620458,3.2796178096511564e-20,3.7334444729884386e-47
-0.10104761922854522,3.5914008150864007e-20,4.778634059584052e-47
-0.10080347674088586,7.98817224349636e-20,6.112782297722356e-47
-0.1005593342532265,8.506850362140703e-20,7.814751290665162e-47
-0.10031519176556714,4.206136610740735e-20,9.984641357619751e-47
-0.10007104927790778,4.26659498358773e-20,1.274943255935493e-46
-0.09982690679024842,8.876310126377294e-20,1.627010363370289e-46
-0.09958276430258906,9.695552022929762e-20,2.0750609592574214e-46
-0.0993386218149297,6.106960531051562e-20,2.644919612460028e-46
-0.09909447932727034,4.966582397525868e-20,3.369265007684796e-46
-0.09885033683961097,9.166277361476206e-20,4.2894236618491814e-46
-0.09860619435195161,1.1354442663216533e-19,5.457626262426865e-46
-0.09836205186429225,7.301028450625514e-20,6.939844154600859e-46
-0.0981179093766329,5.921243192356311e-20,8.819352896352315e-46
-0.09787376688897353,1.0155402546159423e-19,1.1201206424604032e-45
-0.09762962440131417,1.223136314884699e-19,1.4217850980467225e-45
-0.09738548191365481,9.411265548951987e-20,1.8036164692425428e-45
-0.09714133942599545,6.996850087503955e-20,2.2866279290440504e-45
-0.0968971969383361,9.997028098113759e-20,2.8972628130707136e-45
-0.09665305445067673,1.3618790561757357e-19,3.6687773637323315e-45
-0.09640891196301737,1.0760859855318306e-19,4.6429702458082384e-45
-0.09616476947535801,7.59321282894816e-20,5.872344430899338e-45
-0.09592062698769865,1.1212796683827775e-19,7.422807831501357e-45
-0.0956764845000393,1.4483832220860213e-19,9.377044808890851e-45
-0.09543234201237993,1.2221051261103597e-19,1.18387225453057e-44
-0.09518819952472057,9.579241406391883e-20,1.4937735690171958e-44
-0.09494405703706121,1.1241549688698124e-19,1.8836741420284833e-44
-0.09469991454940185,1.5357737391755254e-19,2.373929725417837e-44
-0.0944557720617425,1.4308270948158622e-19,2.9899988281929526e-44
-0.09421162957408313,9.911188170350176e-20,3.763702216458094e-44
-0.09396748708642377,1.2131601410281545e-19,4.734788330757886e-44
-0.09372334459876441,1.645984666205343e-19,5.952877690201727e-44
-0.09347920211110505,1.5161942731429691e-19,7.479876503200254e-44
-0.09323505962344569,1.2199672801855986e-19,9.392970807622482e-44
-0.09299091713578633,1.2369316870246183e-19,1.178833841229123e-43
-0.09274677464812697,1.6386716198240741e-19,1.478574779856443e-43
-0.09250263216046761,1.7575534964213655e-19,1.853425229783638e-43
-0.09225848967280825,1.2813728432746702e-19,2.3219235913638102e-43
-0.09201434718514889,1.311193950945863e-19,2.9071126087176275e-43
-0.09177020469748953,1.8111239840478107e-19,3.637616092646271e-43
-0.09152606220983017,1.7827318936106933e-19,4.548968687011833e-43
-0.09128191972217081,1.4965532043720182e-19,5.685257101202346e-43
