  2.257003E-01
  0.00E+00  1.00E+00  1.340237E+54  8.079862E+53  1.034916E+54  1.239760E+48  7.474120E+47  9.573290E+47
  1.00E+00  2.50E+00  1.325218E+55  6.628705E+54  7.886354E+54  3.827770E+49  1.914640E+49  2.277900E+49
  2.50E+00  4.50E+00  4.862898E+55  2.383028E+55  1.939920E+55  2.763820E+50  1.354390E+50  1.102550E+50
  4.50E+00  7.00E+00  1.023104E+56  6.266929E+55  2.967012E+55  9.499450E+50  5.818800E+50  2.754850E+50
  7.00E+00  1.00E+01  1.332970E+56  1.123747E+56  3.558907E+55  1.824730E+51  1.538320E+51  4.871860E+50
  1.00E+01  1.40E+01  1.171787E+56  1.359644E+56  3.546185E+55  2.263330E+51  2.626180E+51  6.849530E+50
  1.40E+01  1.90E+01  6.905951E+55  1.046517E+56  2.815419E+55  1.832650E+51  2.777170E+51  7.471350E+50
  1.90E+01  2.50E+01  2.642197E+55  4.969501E+55  1.698521E+55  9.342140E+50  1.757090E+51  6.005540E+50
  2.50E+01  3.20E+01  6.334729E+54  1.453097E+55  7.663815E+54  2.899870E+50  6.651890E+50  3.508290E+50
  3.20E+01  4.00E+01  9.292713E+53  2.620396E+54  2.603302E+54  5.370980E+49  1.514530E+50  1.504650E+50
  4.00E+01  4.80E+01  9.789863E+52  3.395976E+53  7.565420E+53  6.911040E+48  2.397350E+49  5.340720E+49
  4.80E+01  5.80E+01  6.134100E+51  2.599113E+52  1.617933E+53  5.216590E+47  2.210350E+48  1.375930E+49
  5.80E+01  6.80E+01  2.668339E+50  1.369575E+51  3.062987E+52  2.696210E+46  1.383880E+47  3.094980E+48
  6.80E+01  8.00E+01  6.610680E+48  4.203993E+49  4.194093E+51  7.846390E+44  4.989830E+45  4.978080E+47
  8.00E+01  9.50E+01  5.393881E+46  4.205856E+47  3.886208E+50  7.571070E+42  5.903510E+43  5.454840E+46
  9.50E+01  1.15E+02  9.599245E+43  7.485349E+44  2.219359E+49  1.617330E+40  1.261170E+41  3.739290E+45
  1.15E+02  1.45E+02  1.346209E+40  1.135380E+41  2.015682E+46  2.810180E+36  2.370080E+37  4.207690E+42
  1.45E+02  1.85E+02  6.586291E+34  6.534934E+35  6.712286E+42  1.745430E+31  1.731820E+32  1.778820E+39
  1.85E+02  2.35E+02  1.379030E+28  1.634377E+29  1.671485E+38  4.650860E+24  5.512030E+25  5.637180E+34
  2.35E+02  3.00E+02  7.135738E+19  1.004121E+21  1.639767E+32  3.065810E+16  4.314120E+17  7.045120E+28
 
  2.264191E-01
  0.00E+00  1.00E+00  1.341977E+54  8.076792E+53  1.035206E+54  1.241370E+48  7.471280E+47  9.575970E+47
  1.00E+00  2.50E+00  1.328937E+55  6.620258E+54  7.888396E+54  3.838510E+49  1.912200E+49  2.278490E+49
  2.50E+00  4.50E+00  4.890821E+55  2.371803E+55  1.940324E+55  2.779690E+50  1.348010E+50  1.102780E+50
  4.50E+00  7.00E+00  1.033614E+56  6.211000E+55  2.967454E+55  9.597030E+50  5.766870E+50  2.755260E+50
  7.00E+00  1.00E+01  1.352073E+56  1.109334E+56  3.559287E+55  1.850880E+51  1.518590E+51  4.872380E+50
  1.00E+01  1.40E+01  1.191372E+56  1.336859E+56  3.546517E+55  2.301160E+51  2.582170E+51  6.850170E+50
  1.40E+01  1.90E+01  7.032227E+55  1.025389E+56  2.815709E+55  1.866160E+51  2.721100E+51  7.472120E+50
  1.90E+01  2.50E+01  2.694930E+55  4.859765E+55  1.698897E+55  9.528590E+50  1.718290E+51  6.006870E+50
  2.50E+01  3.20E+01  6.477638E+54  1.421754E+55  7.672706E+54  2.965290E+50  6.508410E+50  3.512360E+50
  3.20E+01  4.00E+01  9.535802E+53  2.571155E+54  2.613440E+54  5.511480E+49  1.486070E+50  1.510510E+50
  4.00E+01  4.80E+01  1.009750E+53  3.350845E+53  7.664097E+53  7.128210E+48  2.365490E+49  5.410380E+49
  4.80E+01  5.80E+01  6.364808E+51  2.585461E+52  1.655773E+53  5.412790E+47  2.198740E+48  1.408110E+49
  5.80E+01  6.80E+01  2.797282E+50  1.380154E+51  3.233694E+52  2.826500E+46  1.394570E+47  3.267470E+48
  6.80E+01  8.00E+01  7.010241E+48  4.310882E+49  4.601852E+51  8.320640E+44  5.116700E+45  5.462060E+47
  8.00E+01  9.50E+01  5.791625E+46  4.408593E+47  4.560790E+50  8.129360E+42  6.188080E+43  6.401710E+46
  9.50E+01  1.15E+02  1.045457E+44  7.978865E+44  2.947115E+49  1.761440E+40  1.344320E+41  4.965450E+45
  1.15E+02  1.45E+02  1.504458E+40  1.247636E+41  2.161447E+46  3.140520E+36  2.604410E+37  4.511970E+42
