# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.482
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
2.30	0.00000000e+00	6.25965945e+31
2.40	0.00000000e+00	6.79662434e+31
2.50	0.00000000e+00	7.35402002e+31
2.60	0.00000000e+00	7.93165359e+31
2.70	2.41965549e+40	8.52933390e+31
2.80	1.07377749e+40	9.14686863e+31
2.90	1.25432307e+40	9.78406663e+31
3.00	1.60022192e+40	1.04407385e+32
3.10	1.86059000e+40	1.11166931e+32
3.20	2.03801527e+40	1.18117422e+32
3.30	2.13282126e+40	1.25256964e+32
3.40	2.14812494e+40	1.32583681e+32
3.50	2.09232411e+40	1.40095690e+32
3.60	1.97887851e+40	1.47791120e+32
3.70	1.82417322e+40	1.55668120e+32
3.80	1.64482697e+40	1.63724811e+32
3.90	1.45551119e+40	1.71959360e+32
4.00	1.26774729e+40	1.80369900e+32
4.10	1.08962804e+40	1.88954603e+32
4.20	9.26154540e+39	1.97711622e+32
4.30	7.79860010e+39	2.06639131e+32
4.40	6.51483906e+39	2.15735308e+32
4.50	5.40568190e+39	2.24998329e+32
4.60	4.45928042e+39	2.34426376e+32
4.70	3.65995254e+39	2.44017648e+32
4.80	2.99053370e+39	2.53770345e+32
4.90	2.43389215e+39	2.63682655e+32
5.00	1.97383693e+39	2.73752801e+32
5.10	1.59560684e+39	2.83978988e+32
5.20	1.28608147e+39	2.94359444e+32
5.30	1.03381608e+39	3.04892388e+32
5.40	8.28971036e+38	3.15576048e+32
5.50	6.63183390e+38	3.26408670e+32
5.60	5.29411345e+38	3.37388489e+32
5.70	4.21771576e+38	3.48513757e+32
5.80	3.35380969e+38	3.59782726e+32
5.90	2.66209583e+38	3.71193655e+32
6.00	2.10948148e+38	3.82744806e+32
6.10	1.66891123e+38	3.94434456e+32
6.20	1.31835296e+38	4.06260875e+32
6.30	1.03992907e+38	4.18222349e+32
6.40	8.19180240e+37	4.30317161e+32
6.50	6.44446637e+37	4.42543608e+32
6.60	5.06351774e+37	4.54899984e+32
6.70	3.97374532e+37	4.67384595e+32
6.80	3.11496377e+37	4.79995755e+32
6.90	2.43911813e+37	4.92731777e+32
7.00	1.90791897e+37	5.05590982e+32
7.10	1.49091726e+37	5.18571693e+32
7.20	1.16394369e+37	5.31672249e+32
7.30	9.07846771e+36	5.44890979e+32
7.40	7.07476154e+36	5.58226240e+32
7.50	5.50865358e+36	5.71676366e+32
7.60	4.28576686e+36	5.85239744e+32
7.70	3.33177294e+36	5.98914655e+32
7.80	2.58821158e+36	6.12699580e+32
7.90	2.00916152e+36	6.26592764e+32
8.00	1.55859493e+36	6.40592746e+32
8.10	1.20827876e+36	6.54697714e+32
8.20	9.36112818e+35	6.68906207e+32
8.30	7.24815815e+35	6.83216588e+32
8.40	5.60888305e+35	6.97627221e+32
8.50	4.33795296e+35	7.12136526e+32
8.60	3.35322830e+35	7.26742926e+32
8.70	2.59072327e+35	7.41444784e+32
8.80	2.00063557e+35	7.56240638e+32
8.90	1.54423426e+35	7.71128794e+32
9.00	1.19142166e+35	7.86107789e+32
9.10	9.18826525e+34	8.01175929e+32
9.20	7.08313708e+34	8.16331811e+32
9.30	5.45820678e+34	8.31573798e+32
9.40	4.20450092e+34	8.46900370e+32
9.50	3.23762638e+34	8.62309949e+32
9.60	2.49226555e+34	8.77801073e+32
9.70	1.91789355e+34	8.93372165e+32
9.80	1.47544963e+34	9.09021762e+32
9.90	1.13475196e+34	9.24748228e+32
10.00	8.72490923e+33	9.40550219e+32
10.10	6.70673173e+33	9.56426039e+32
10.20	5.15415474e+33	9.72374344e+32
10.30	3.96010575e+33	9.88393614e+32
10.40	3.04204137e+33	1.00448233e+33
10.50	2.33635306e+33	1.02063897e+33
10.60	1.79404266e+33	1.03686213e+33
10.70	1.37738004e+33	1.05315036e+33
10.80	1.05732181e+33	1.06950206e+33
10.90	8.11518683e+32	1.08591591e+33
11.00	6.22777930e+32	1.10239043e+33
11.10	4.77877487e+32	1.11892411e+33
11.20	3.66651782e+32	1.13551554e+33
11.30	2.81287223e+32	1.15216333e+33
11.40	2.15779498e+32	1.16886600e+33
11.50	1.65515702e+32	1.18562210e+33
11.60	1.26952675e+32	1.20243029e+33
11.70	9.73694779e+31	1.21928910e+33
11.80	7.46769762e+31	1.23619712e+33
11.90	5.72714261e+31	1.25315297e+33
12.00	4.39218922e+31	1.27015523e+33
12.10	3.36837273e+31	1.28720249e+33
12.20	2.58320866e+31	1.30429343e+33
12.30	1.98108522e+31	1.32142663e+33
12.40	1.51934061e+31	1.33860069e+33
12.50	1.16525061e+31	1.35581432e+33
12.60	8.93715979e+30	1.37306607e+33
12.70	6.85487253e+30	1.39035464e+33
12.80	5.25802341e+30	1.40767864e+33
12.90	4.03341023e+30	1.42503677e+33
13.00	3.09422866e+30	1.44242764e+33
13.10	2.37391860e+30	1.45984991e+33
13.20	1.82144402e+30	1.47730233e+33
13.30	1.39767273e+30	1.49478346e+33
13.40	1.07259994e+30	1.51229211e+33
13.50	8.23219250e+29	1.52982684e+33
13.60	6.31890020e+29	1.54738642e+33
13.70	4.85085558e+29	1.56496955e+33
13.80	3.72433367e+29	1.58257489e+33
13.90	2.85979337e+29	1.60020122e+33
14.00	2.19623525e+29	1.61784713e+33
14.10	1.68687697e+29	1.63551152e+33
14.20	1.29583703e+29	1.65319297e+33
14.30	9.95592882e+28	1.67089021e+33
14.40	7.65031759e+28	1.68860211e+33
14.50	5.87956502e+28	1.70632729e+33
14.60	4.51939835e+28	1.72406457e+33
14.70	3.47445978e+28	1.74181266e+33
14.80	2.67157039e+28	1.75957034e+33
14.90	2.05456523e+28	1.77733638e+33
15.00	1.58033243e+28	1.79510949e+33
15.10	1.21577516e+28	1.81288856e+33
15.20	9.35481886e+27	1.83067231e+33
15.30	7.19938985e+27	1.84845957e+33
15.40	5.54159748e+27	1.86624905e+33
15.50	4.26632493e+27	1.88403958e+33
15.60	3.28513431e+27	1.90183005e+33
15.70	2.53007311e+27	1.91961918e+33
15.80	1.94892055e+27	1.93740580e+33
15.90	1.50153902e+27	1.95518873e+33
16.00	1.15707292e+27	1.97296687e+33
16.10	8.91798165e+26	1.99073893e+33
16.20	6.87470677e+26	2.00850385e+33
16.30	5.30058104e+26	2.02626048e+33
16.40	4.08765599e+26	2.04400758e+33
16.50	3.15287337e+26	2.06174410e+33
16.60	2.43231466e+26	2.07946881e+33
16.70	1.87678120e+26	2.09718066e+33
16.80	1.44839744e+26	2.11487848e+33
16.90	1.11799937e+26	2.13256116e+33
17.00	8.63126598e+25	2.15022759e+33
17.10	6.66478175e+25	2.16787666e+33
17.20	5.14724876e+25	2.18550725e+33
17.30	3.97595479e+25	2.20311833e+33
17.40	3.07173644e+25	2.22070865e+33
17.50	2.37356897e+25	2.23827728e+33
17.60	1.83440087e+25	2.25582312e+33
17.70	1.41794764e+25	2.27334499e+33
17.80	1.09622249e+25	2.29084190e+33
17.90	8.47634793e+24	2.30831279e+33
18.00	6.55525126e+24	2.32575656e+33
18.10	5.07036626e+24	2.34317216e+33
18.20	3.92245195e+24	2.36055859e+33
18.30	3.03489108e+24	2.37791480e+33
18.40	2.34852185e+24	2.39523967e+33
18.50	1.81765286e+24	2.41253228e+33
18.60	1.40698975e+24	2.42979151e+33
18.70	1.08926454e+24	2.44701642e+33
18.80	8.43406646e+23	2.46420591e+33
18.90	6.53131549e+23	2.48135904e+33
19.00	5.05851522e+23	2.49847482e+33
19.10	3.91834767e+23	2.51555220e+33
19.20	3.03556223e+23	2.53259023e+33
19.30	2.35196214e+23	2.54958787e+33
19.40	1.82253247e+23	2.56654424e+33
19.50	1.41244891e+23	2.58345823e+33
19.60	1.09476650e+23	2.60032896e+33
19.70	8.48633722e+22	2.61715545e+33
19.80	6.57912113e+22	2.63393674e+33
19.90	5.10109094e+22	2.65067186e+33


#	f18-->o18	tau_cc (hr) = 1.48200000e+00
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
0.00	0.00000000e+00	0.00000000e+00
0.10	0.00000000e+00	6.30841037e+44
0.20	0.00000000e+00	1.94916494e+45
0.30	0.00000000e+00	3.21574217e+45
0.40	0.00000000e+00	3.83022757e+45
0.50	0.00000000e+00	3.19600706e+45
0.60	0.00000000e+00	7.57546476e+44
0.70	0.00000000e+00	0.00000000e+00
0.80	0.00000000e+00	0.00000000e+00
0.90	0.00000000e+00	0.00000000e+00
1.00	0.00000000e+00	0.00000000e+00
1.10	0.00000000e+00	0.00000000e+00
1.20	0.00000000e+00	0.00000000e+00
1.30	0.00000000e+00	0.00000000e+00
1.40	0.00000000e+00	0.00000000e+00
1.50	0.00000000e+00	0.00000000e+00
1.60	6.67566734e+43	0.00000000e+00
1.70	1.09175815e+45	0.00000000e+00
1.80	1.38186262e+45	0.00000000e+00
1.90	1.11866870e+45	0.00000000e+00
2.00	7.89265127e+44	0.00000000e+00
2.10	5.17837895e+44	0.00000000e+00
2.20	3.24400076e+44	0.00000000e+00
2.30	1.96690597e+44	0.00000000e+00
2.40	1.16352418e+44	0.00000000e+00
2.50	6.74998294e+43	0.00000000e+00
2.60	3.85409658e+43	0.00000000e+00
2.70	2.17156574e+43	0.00000000e+00
2.80	1.20981578e+43	0.00000000e+00
2.90	6.67483027e+42	0.00000000e+00
3.00	3.65158545e+42	0.00000000e+00
3.10	1.98285003e+42	0.00000000e+00
3.20	1.06963924e+42	0.00000000e+00
3.30	5.73637305e+41	0.00000000e+00
3.40	3.06025347e+41	0.00000000e+00
3.50	1.62490363e+41	0.00000000e+00
3.60	8.59108825e+40	0.00000000e+00
3.70	4.52475192e+40	0.00000000e+00
3.80	2.37477911e+40	0.00000000e+00
