# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.0129229
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
2.00	3.08537054e+40	0.00000000e+00
2.10	2.18898234e+40	0.00000000e+00
2.20	1.65839766e+40	0.00000000e+00
2.30	1.36436945e+40	0.00000000e+00
2.40	1.22347641e+40	0.00000000e+00
2.50	1.18210042e+40	0.00000000e+00
2.60	1.20486060e+40	0.00000000e+00
2.70	1.26765844e+40	0.00000000e+00
2.80	1.35364627e+40	0.00000000e+00
2.90	1.45084237e+40	0.00000000e+00
3.00	1.55064076e+40	0.00000000e+00
3.10	1.64681704e+40	0.00000000e+00
3.20	1.73483203e+40	0.00000000e+00
3.30	1.81134294e+40	0.00000000e+00
3.40	1.87387648e+40	0.00000000e+00
3.50	1.92063521e+40	0.00000000e+00
3.60	1.95040484e+40	0.00000000e+00
3.70	1.96252696e+40	0.00000000e+00
3.80	1.95690069e+40	0.00000000e+00
3.90	1.93398183e+40	0.00000000e+00
4.00	1.89475769e+40	0.00000000e+00
4.10	1.84068860e+40	0.00000000e+00
4.20	1.77361711e+40	0.00000000e+00
4.30	1.69565475e+40	0.00000000e+00
4.40	1.60905934e+40	0.00000000e+00
4.50	1.51611635e+40	0.00000000e+00
4.60	1.41903494e+40	0.00000000e+00
4.70	1.31986529e+40	0.00000000e+00
4.80	1.22044007e+40	0.00000000e+00
4.90	1.12233914e+40	0.00000000e+00
5.00	1.02687472e+40	0.00000000e+00
5.10	9.35092946e+39	0.00000000e+00
5.20	8.47787576e+39	0.00000000e+00
5.30	7.65521848e+39	0.00000000e+00
5.40	6.88655239e+39	0.00000000e+00
5.50	6.17372505e+39	0.00000000e+00
5.60	5.51712949e+39	0.00000000e+00
5.70	4.91598588e+39	0.00000000e+00
5.80	4.36860218e+39	0.00000000e+00
5.90	3.87260730e+39	0.00000000e+00
6.00	3.42515420e+39	0.00000000e+00
6.10	3.02309150e+39	0.00000000e+00
