name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date
AT2022bdz,191.96472916666664,-20.811980555555557,,,Candidate,2022/02/02
AT2022beb,202.04050416666666,-5.279097222222222,,,Candidate,2022/02/02
AT2022bec,255.1877916666666,30.925977777777778,,,Candidate,2022/02/02
AT2022bee,203.8784375,-19.78888888888889,,,Candidate,2022/02/02
AT2022beg,164.0403333333333,10.533661111111112,,,Candidate,2022/02/02
AT2022beh,189.18616666666665,-5.464583333333334,,,Candidate,2022/01/30
AT2022bei,155.33674166666665,18.548425,,,Candidate,2022/01/31
AT2022bej,149.72257083333332,17.433880555555557,,,Candidate,2022/01/30
AT2022bek,188.76758749999996,23.66034722222222,,,Candidate,2022/02/02
AT2022bel,178.7427708333333,24.86638611111111,,,Candidate,2022/01/31
AT2022bem,151.53336666666664,10.455030555555554,,,Candidate,2022/01/31
AT2022ben,153.94245833333332,21.46426111111111,,,Candidate,2022/01/31
AT2022beo,157.84462499999998,11.461697222222222,,,Candidate,2022/01/06
AT2022bep,167.77322916666665,-17.844441666666665,,,Candidate,2022/01/31
AT2022beq,37.59462083333333,25.090325,,,Candidate,2022/01/31
AT2022ber,169.170025,-17.814386111111112,,,Candidate,2022/01/31
AT2022bes,165.24366249999997,24.119405555555556,,,Candidate,2022/01/31
AT2022bet,150.718625,15.604925,,,Candidate,2022/01/31
AT2022beu,162.40294166666666,17.275588888888887,,,Candidate,2022/01/31
AT2022bev,169.72639999999998,27.235411111111112,,,Candidate,2022/01/25
AT2022bew,173.98365833333332,-19.68421111111111,,,Candidate,2022/01/09
AT2022bex,206.1205416666666,1.337988888888889,,,Candidate,2022/01/30
AT2022bey,192.30486249999996,17.389108333333333,,,Candidate,2022/02/02
AT2022bez,130.27915,9.276461111111113,,,Candidate,2022/01/30
AT2022bfa,176.10214166666663,20.894519444444445,,,Candidate,2022/01/30
AT2022bfb,170.40770416666663,17.144819444444444,,,Candidate,2022/01/30
AT2022bfc,150.16307916666665,19.24115,,,Candidate,2022/01/31
AT2022bfd,156.0255083333333,18.930969444444447,,,Candidate,2022/01/09
AT2022bfe,152.97379166666664,15.989925,,,Candidate,2022/01/31
AT2022bff,188.00149999999996,23.308919444444445,,,Candidate,2022/02/02
AT2022bfg,156.01740833333332,10.256322222222222,,,Candidate,2022/01/31
AT2022bfh,199.81618749999998,2.917586111111111,,,Candidate,2022/01/30
AT2022bfi,208.32547499999998,1.1914222222222222,,,Candidate,2022/01/30
AT2022bfj,56.05675416666666,18.301686111111113,,,Candidate,2022/01/31
AT2022bfk,151.66801249999997,19.809958333333334,,,Candidate,2022/01/29
AT2022bfl,46.66575416666666,21.395744444444443,,,Candidate,2022/01/17
AT2022bfm,193.6331875,-4.788161111111111,,,Candidate,2022/01/30
AT2022bfn,166.7355333333333,-17.29844166666667,,,Candidate,2022/01/31
AT2022bfo,61.90510833333332,-8.170827777777777,,,Candidate,2022/01/30
AT2022bfp,30.04627916666666,33.82681666666667,,,Candidate,2022/01/31
AT2022bfq,198.98390416666663,7.125902777777777,,,Candidate,2022/01/30
AT2022bfr,121.96284583333332,-5.150377777777778,,,Candidate,2022/01/08
AT2022bfs,133.6442583333333,17.33116111111111,,,Candidate,2022/01/31
AT2022bft,170.13770416666665,23.420483333333333,,,Candidate,2022/01/30
AT2022bfu,202.0713625,-10.402822222222223,,,Candidate,2022/01/31
AT2022bfv,120.66077916666664,-2.5975083333333333,,,Candidate,2022/01/30
AT2022bfw,162.39918749999998,13.377638888888889,,,Candidate,2022/01/31
AT2022bfx,153.2259208333333,10.854363888888889,,,Candidate,2022/01/31
AT2022bfy,52.09517916666666,18.239361111111112,,,Candidate,2022/01/31
AT2022bfz,33.542320833333335,32.75235833333333,,,Candidate,2022/01/31
AT2022bga,165.02727499999997,24.18434722222222,,,Candidate,2022/01/31
AT2022bgb,159.19262499999996,19.159319444444442,,,Candidate,2022/01/31
AT2022bgc,58.71786249999999,16.278713888888888,,,Candidate,2022/01/17
AT2022bgd,134.73099166666665,22.447255555555557,,,Candidate,2022/01/31
AT2022bge,157.75085416666667,12.536241666666667,,,Candidate,2022/01/06
AT2022bgf,57.97031666666666,17.215555555555554,,,Candidate,2022/01/31
AT2022bgg,176.10724166666662,-20.25898888888889,,,Candidate,2022/01/31
AT2022bgh,208.37302499999996,-0.22546666666666668,,,Candidate,2022/01/30
AT2022bgi,32.76115833333333,32.580488888888894,,,Candidate,2022/01/25
AT2022bgj,199.91650833333333,3.1561749999999997,,,Candidate,2022/01/30
AT2022bgk,163.33426666666662,17.536836111111114,,,Candidate,2022/01/31
AT2022bgl,155.86581666666666,22.601661111111113,,,Candidate,2022/01/31
AT2022bgm,203.79616249999998,-13.435627777777778,,,Candidate,2022/01/31
AT2022bgn,34.36823333333333,32.51414722222222,,,Candidate,2022/01/31
AT2022bgo,204.47379999999998,3.059475,,,Candidate,2022/01/30
AT2022bgp,164.0737333333333,9.647158333333334,,,Candidate,2022/01/31
AT2022bgq,178.2808125,19.04890277777778,,,Candidate,2022/01/30
AT2022bgr,208.65028749999996,6.412922222222223,,,Candidate,2022/01/30
AT2022bgs,133.64974999999998,22.891188888888887,,,Candidate,2022/01/31
AT2022bgt,197.2076833333333,7.014141666666666,,,Candidate,2022/01/30
AT2022bgu,159.6964333333333,19.915474999999997,,,Candidate,2022/01/31
AT2022bgv,176.2617583333333,24.928327777777778,,,Candidate,2022/01/30
AT2022bgw,31.922187499999996,29.557872222222223,0.102787,489.488,Candidate,2022/01/31
AT2022bgx,168.30572916666665,-22.632230555555555,,,Candidate,2022/01/31
AT2022bgy,34.6703875,30.74318888888889,,,Candidate,2022/01/25
AT2022bgz,183.05629166666665,19.612786111111113,,,Candidate,2022/02/02
AT2022bha,178.01639166666666,-16.068575,,,Candidate,2022/01/31
AT2022bhb,156.12894583333332,24.9962,,,Candidate,2022/01/31
AT2022bhc,200.57202916666665,-14.973252777777779,,,Candidate,2022/01/31
AT2022bhd,124.80481666666665,17.884427777777777,,,Candidate,2022/01/25
AT2022bhe,155.38419999999996,24.951269444444442,,,Candidate,2022/01/31
AT2022bhf,43.06757083333333,34.371491666666664,,,Candidate,2022/01/31
AT2022bhg,42.33016249999999,26.63093888888889,,,Candidate,2022/01/31
AT2022bhh,69.74344583333333,-5.9295027777777785,,,Candidate,2022/01/24
AT2022bhi,159.63771666666665,15.70234722222222,,,Candidate,2022/01/31
AT2022bhj,34.37392916666666,26.31914722222222,,,Candidate,2022/01/16
AT2022bhk,34.997895833333324,31.285336111111114,,,Candidate,2022/01/25
AT2022bhl,58.59270416666666,18.33038611111111,,,Candidate,2022/01/31
AT2022bhm,119.94044166666666,-5.530694444444444,,,Candidate,2022/01/30
AT2022bhn,36.20117083333332,32.727850000000004,,,Candidate,2022/01/31
AT2022bho,201.143725,-11.798391666666667,,,Candidate,2022/01/31
AT2022bhp,130.85547499999998,-4.472966666666667,,,Candidate,2022/01/30
AT2022bhq,33.07975833333333,27.807413888888888,,,Candidate,2022/01/31
AT2022bhr,39.04609166666666,25.90128611111111,,,Candidate,2022/01/21
AT2022bhs,39.01908333333333,29.990986111111113,,,Candidate,2022/01/31
AT2022bhv,13.400070833333332,22.807130555555556,,,Candidate,2022/01/26
AT2022bhw,110.74670833333332,22.690472222222223,,,Candidate,2022/01/31
AT2022bhx,30.82476249999999,28.741094444444446,,,Candidate,2022/02/03
AT2022bhy,107.94529166666666,24.610722222222222,,,Candidate,2022/01/31
AT2022bhz,109.01458333333332,24.523555555555554,,,Candidate,2022/01/30
AT2022bia,17.46272083333333,-16.552741666666666,0.048602,222.985,Candidate,2022/01/08
AT2022bib,140.4049708333333,51.141358333333336,0.063032,292.157,Candidate,2022/02/03
AT2022bie,41.560487499999994,-46.127225,,,Candidate,2022/01/06
AT2022bih,181.03831666666665,24.157630555555553,,,Candidate,2022/02/02
AT2022bii,165.84649166666668,55.396027777777775,0.07893,369.89,Candidate,2022/02/03
AT2022bik,201.19235416666666,30.785094444444447,,,Candidate,2022/01/31
AT2022bim,188.88529583333332,17.645125,,,Candidate,2022/02/02
AT2022bin,131.83037916666666,29.66988611111111,,,Candidate,2022/02/02
AT2022bio,209.94736249999997,-5.605269444444444,,,Candidate,2022/02/02
AT2022bip,185.37008333333333,20.86093055555556,,,Candidate,2022/02/02
AT2022biq,133.95022916666665,32.198677777777775,,,Candidate,2022/02/02
AT2022bir,162.06202916666666,8.384705555555556,,,Candidate,2022/02/02
AT2022bis,186.25273333333328,20.84843888888889,,,Candidate,2022/02/02
AT2022bit,192.56429166666666,22.54238888888889,,,Candidate,2022/02/02
AT2022biu,189.69541666666663,25.98638888888889,,,Candidate,2022/02/02
AT2022biv,187.91205416666665,21.41811388888889,,,Candidate,2022/02/02
AT2022biw,136.31961666666666,11.546755555555555,,,Candidate,2022/02/02
AT2022bix,213.3790083333333,-11.588016666666666,,,Candidate,2022/02/02
AT2022biy,186.55953749999998,24.233700000000002,,,Candidate,2022/02/02
AT2022biz,201.5233458333333,-1.2537777777777779,0.054524,251.211,Candidate,2022/02/02
AT2022bja,210.91584999999998,-10.809491666666668,,,Candidate,2022/02/02
AT2022bjb,142.61876249999997,15.109008333333334,,,Candidate,2022/02/02
AT2022bjc,181.33824583333333,22.23493888888889,,,Candidate,2022/02/02
AT2022bjd,181.28612916666665,22.88911388888889,,,Candidate,2022/02/02
AT2022bje,201.88607499999998,-2.0609694444444444,,,Candidate,2022/02/02
AT2022bjf,129.21307916666666,32.020291666666665,,,Candidate,2022/02/02
AT2022bjg,214.86116249999998,-10.680872222222222,,,Candidate,2022/02/02
AT2022bjh,199.9752083333333,-2.147486111111111,,,Candidate,2022/02/02
AT2022bjj,196.05773333333332,-4.2147250000000005,,,Candidate,2022/02/02
AT2022bjk,260.9816624999999,75.48197777777779,,,Candidate,2022/02/03
AT2022bjl,198.85979166666664,17.527827777777777,,,Candidate,2022/02/03
AT2022bjm,183.0465833333333,31.23358888888889,0.131098,635.871,Candidate,2022/02/03
AT2022bjp,172.27329999999998,34.408097222222224,0.128875,624.206,Candidate,2022/02/03
AT2022bjq,235.71894999999995,34.30537222222222,,,Candidate,2022/02/03
AT2022bjr,195.0314708333333,-4.2876055555555554,,,Candidate,2022/02/02
AT2022bjs,186.69043333333332,22.650125,,,Candidate,2022/02/02
AT2022bju,208.3547333333333,21.77378611111111,,,Candidate,2022/02/03
AT2022bjv,223.32819166666664,14.684316666666668,0.053741,247.466,Candidate,2022/02/03
AT2022bjw,97.44352083333332,36.31453055555555,,,Candidate,2022/02/03
AT2022bjx,160.84222499999998,36.00588055555556,,,Candidate,2022/02/03
AT2022bjy,213.85999999999999,16.967913888888887,,,Candidate,2022/02/03
AT2022bjz,203.04387499999996,37.934691666666666,,,Candidate,2022/02/03
AT2022bkf,241.41943749999993,69.59355833333333,0.023646,106.533,Candidate,2022/02/03
AT2022bki,233.88212916666663,22.437438888888888,,,Candidate,2022/02/03
AT2022bkj,193.65710833333333,13.184772222222222,,,Candidate,2022/02/03
AT2022bkk,186.46134166666664,15.821522222222223,,,Candidate,2022/02/03
AT2022bkm,158.0099083333333,46.944725,,,Candidate,2022/02/03
AT2022bkn,186.6436958333333,26.36096666666667,,,Candidate,2022/02/03
AT2022bko,75.13150833333333,11.359961111111112,,,Candidate,2022/02/04
AT2022bkp,231.03229166666662,34.41213055555556,,,Candidate,2022/02/03
AT2022bkr,156.93608749999999,30.049294444444445,,,Candidate,2022/02/03
AT2022bks,218.69666249999997,27.262633333333333,,,Candidate,2022/02/03
AT2022bkt,191.50271666666666,38.716613888888894,,,Candidate,2022/02/03
AT2022bku,203.51826249999996,-40.84876666666667,,,Candidate,2022/02/04
AT2022bkv,161.05414999999996,28.81926111111111,0.111454,533.793,Candidate,2022/02/04
AT2022bkx,254.69919999999996,26.711216666666665,,,Candidate,2022/02/04
AT2022blb,250.7005833333333,18.93376111111111,,,Candidate,2022/02/04
AT2022blc,139.06719166666664,-9.697933333333333,0.051549,237.003,Candidate,2022/02/04
AT2022bld,235.4058208333333,-15.133574999999999,,,Candidate,2022/02/03
AT2022ble,162.25743749999998,-8.345122222222223,,,Candidate,2022/02/04
AT2022blf,164.2187833333333,-12.958402777777778,0.068533,318.875,Candidate,2022/01/26
AT2022blg,147.23250416666664,0.54075,,,Candidate,2022/02/03
AT2022bln,35.40445,-41.088408333333334,0.068247,317.481,Candidate,2022/02/04
AT2022blo,38.470570833333326,-21.864475000000002,,,Candidate,2022/02/04
AT2022blp,50.225333333333325,-28.931444444444445,,,Candidate,2022/02/04
AT2022blr,145.6703083333333,34.884791666666665,,,Candidate,2022/02/05
AT2022bls,224.53562916666664,-4.4884611111111115,,,Candidate,2022/02/02
AT2022blt,186.60434999999998,9.392344444444443,,,Candidate,2022/02/04
AT2022blu,225.41673333333333,-1.7268111111111113,,,Candidate,2022/02/02
AT2022blv,263.0676,39.1158,,,Candidate,2022/02/04
AT2022blx,86.87412083333332,69.79137777777778,,,Candidate,2022/02/05
AT2022bly,189.53364166666663,48.621652777777776,,,Candidate,2022/02/05
AT2022blz,242.30422499999995,60.26725,,,Candidate,2022/02/05
AT2022bmb,211.8083833333333,76.62561666666666,,,Candidate,2022/02/05
AT2022bmd,27.955358333333333,37.03278611111111,,,Candidate,2022/02/05
AT2022bmf,24.491829166666665,-43.42081666666667,,,Candidate,2022/02/04
AT2022bmh,129.88551666666663,0.7822083333333334,,,Candidate,2022/01/29
AT2022bmi,130.45173333333332,5.4743361111111115,,,Candidate,2022/02/04
AT2022bmj,120.41073333333331,5.177119444444445,,,Candidate,2022/02/04
AT2022bmk,131.49401249999997,1.400711111111111,,,Candidate,2022/02/04
AT2022bml,149.37045416666663,-14.8225,,,Candidate,2022/02/04
AT2022bmm,164.45527499999997,-12.172747222222222,,,Candidate,2022/02/04
AT2022bmn,73.79080833333333,1.675847222222222,,,Candidate,2022/02/04
AT2022bmo,223.94454166666662,8.496849999999998,,,Candidate,2022/02/03
AT2022bmp,111.35598333333331,9.808877777777779,,,Candidate,2022/02/04
AT2022bmq,210.17432916666664,8.466161111111111,,,Candidate,2022/01/30
AT2022bmr,151.34081666666665,-2.9232194444444444,,,Candidate,2022/02/03
AT2022bms,165.8485083333333,13.563986111111111,,,Candidate,2022/01/27
AT2022bmt,113.29818749999998,9.240616666666666,,,Candidate,2022/02/04
AT2022bmu,147.00502083333333,-10.994397222222222,,,Candidate,2022/02/04
AT2022bmv,122.40487083333332,4.944944444444444,,,Candidate,2022/01/06
AT2022bmw,140.07386666666667,-12.260269444444445,,,Candidate,2022/01/25
AT2022bmx,146.3262083333333,-11.001469444444444,,,Candidate,2022/02/04
AT2022bmy,125.64774166666666,0.8942111111111111,,,Candidate,2022/01/06
AT2022bmz,139.63740833333333,-12.630752777777777,,,Candidate,2022/01/25
AT2022bna,116.58292916666664,13.895805555555555,,,Candidate,2022/02/04
AT2022bnb,136.70988749999998,-13.33071111111111,,,Candidate,2022/02/04
AT2022bnc,221.96576666666664,14.40545,,,Candidate,2022/02/03
AT2022bnd,113.33796249999999,10.407533333333333,,,Candidate,2022/02/04
AT2022bne,114.58191666666664,12.462375,,,Candidate,2022/02/04
AT2022bnh,89.9340125,-20.115672222222223,,,Candidate,2022/02/05
AT2022bni,205.84817916666665,-37.691580555555554,,,Candidate,2022/02/06
AT2022bnj,168.6707208333333,-26.412149999999997,,,Candidate,2022/02/05
AT2022bnk,122.38182916666666,4.913569444444445,,,Candidate,2022/01/29
AT2022bnl,125.36804999999998,1.463363888888889,,,Candidate,2022/01/29
AT2022bnm,132.41777916666663,5.907705555555556,,,Candidate,2022/02/04
AT2022bnn,147.77236249999999,-10.35956111111111,,,Candidate,2022/01/25
AT2022bno,150.98207499999998,-12.085883333333333,,,Candidate,2022/02/04
AT2022bnp,156.96769999999998,-11.082044444444444,,,Candidate,2022/01/26
AT2022bnq,149.9106,-6.325938888888889,,,Candidate,2022/02/03
AT2022bnr,141.0791833333333,-13.344777777777779,,,Candidate,2022/01/25
AT2022bns,141.05050416666666,-1.6650222222222222,,,Candidate,2022/02/03
AT2022bnt,122.92587499999999,6.37175,,,Candidate,2022/02/04
AT2022bnu,74.40604583333334,5.520091666666667,,,Candidate,2022/02/03
AT2022bnv,224.61960416666665,12.053133333333333,,,Candidate,2022/02/03
AT2022bnw,114.37104166666667,14.702597222222222,,,Candidate,2022/02/04
AT2022bnx,105.13820833333331,26.662399999999998,,,Candidate,2022/01/25
AT2022bny,145.3995625,-8.50405,,,Candidate,2022/01/25
AT2022bnz,117.20117499999998,7.03535,,,Candidate,2022/02/04
AT2022boa,182.19836249999997,13.738505555555555,,,Candidate,2022/02/03
AT2022bob,116.59769999999999,10.071963888888888,,,Candidate,2022/02/04
AT2022boc,121.8567375,7.054308333333333,,,Candidate,2022/02/04
AT2022bod,109.03046666666665,34.47785833333334,,,Candidate,2022/02/03
AT2022boe,113.35416666666666,25.594527777777778,,,Candidate,2022/02/03
AT2022bof,173.47779166666666,15.545683333333333,,,Candidate,2022/02/03
AT2022bog,211.8222458333333,10.807875000000001,,,Candidate,2022/02/03
AT2022boh,219.71496249999998,10.241472222222221,,,Candidate,2022/02/03
AT2022boi,210.30950416666664,13.101472222222222,,,Candidate,2022/02/03
AT2022boj,159.812775,-12.463841666666665,,,Candidate,2022/01/26
AT2022bok,166.65899999999996,10.746049999999999,,,Candidate,2022/02/03
AT2022bol,218.19482916666666,16.531205555555555,,,Candidate,2022/02/03
AT2022bom,145.98735416666665,20.799455555555557,,,Candidate,2022/02/03
AT2022bon,215.11312499999997,8.905452777777779,,,Candidate,2022/02/03
AT2022boo,118.87378333333334,28.778613888888888,0.069866,325.378,Candidate,2022/02/03
AT2022bop,236.38536249999996,-19.82426111111111,,,Candidate,2022/02/03
AT2022boq,214.68135833333332,8.446558333333334,,,Candidate,2022/02/03
AT2022bor,240.13438749999997,-13.587486111111112,0.06396,296.65,Candidate,2022/02/03
AT2022bos,109.39094583333332,13.101005555555556,,,Candidate,2022/02/04
AT2022bot,145.46795,24.870908333333333,,,Candidate,2022/01/29
AT2022bou,225.79209999999998,8.879586111111111,,,Candidate,2022/02/03
AT2022bov,120.02732499999998,2.1707638888888887,,,Candidate,2022/02/04
AT2022bow,192.41416249999997,12.13975,,,Candidate,2022/01/29
AT2022box,117.03605416666664,29.297169444444446,,,Candidate,2022/02/03
AT2022boz,61.50218333333331,-4.960866666666667,,,Candidate,2022/02/06
AT2022bpa,44.308949999999996,46.11746388888889,,,Candidate,2022/02/06
AT2022bpc,155.86698749999996,23.59943611111111,0.038997,177.684,Candidate,2022/02/06
AT2022bpd,195.41799166666667,27.08138611111111,,,Candidate,2022/01/26
AT2022bpe,201.65581666666665,5.4054527777777786,,,Candidate,2022/02/06
AT2022bpf,193.22146249999997,-21.043544444444446,,,Candidate,2022/02/06
AT2022bpg,121.43368749999999,-19.8248,,,Candidate,2022/02/06
AT2022bph,116.79565833333331,-9.441825,,,Candidate,2022/02/06
AT2022bpi,113.71175833333332,-84.35818888888889,,,Candidate,2022/02/06
AT2022bpj,209.92865416666663,1.1105027777777778,0.048603,222.989,Candidate,2022/02/06
AT2022bpm,95.81500416666665,-87.58645277777778,,,Candidate,2022/01/29
AT2022bpz,137.99872083333332,-18.67206388888889,,,Candidate,2022/02/07
AT2022bqa,175.77652499999996,-26.72883333333333,,,Candidate,2022/02/07
AT2022bqb,180.40268749999998,-29.901449999999997,,,Candidate,2022/02/07
AT2022bqd,250.5025583333333,21.634402777777776,,,Candidate,2022/02/07
AT2022bqe,244.57052499999998,22.376416666666668,,,Candidate,2022/02/07
AT2022bqf,242.38030833333326,30.34230833333333,,,Candidate,2022/02/07
AT2022bqh,270.3624249999999,32.44153333333333,,,Candidate,2022/02/07
AT2022bqj,202.37566666666663,47.214305555555555,0.00131,5.803,Candidate,2022/02/07
AT2022bqk,47.089541666666655,-51.771699999999996,0.046962,215.207,Candidate,2022/02/07
AT2022bqz,187.7777458333333,30.747433333333333,,,Candidate,2022/02/08
AT2022bra,137.22539166666664,31.067330555555554,,,Candidate,2022/02/08
AT2022brb,193.2396375,27.512161111111112,0.088513,417.512,Candidate,2022/02/07
AT2022brc,202.6976708333333,18.539338888888892,,,Candidate,2022/02/08
AT2022brd,225.4854208333333,24.359986111111112,,,Candidate,2022/02/08
AT2022bre,145.94605833333333,18.63408611111111,,,Candidate,2022/02/08
AT2022brf,184.6233083333333,35.644013888888885,,,Candidate,2022/02/08
AT2022brg,226.98671249999995,-26.191702777777778,,,Candidate,2022/02/08
AT2022brh,239.56871249999998,-6.802316666666666,,,Candidate,2022/02/08
AT2022bri,174.61513749999997,-13.896619444444443,,,Candidate,2022/02/08
AT2022brj,174.38883749999997,-44.94560277777777,,,Candidate,2022/02/08
AT2022brk,191.06255416666664,2.267313888888889,,,Candidate,2022/02/04
AT2022brl,184.57572499999998,48.575383333333335,0.048722,223.554,Candidate,2022/01/15
AT2022brx,197.70348749999997,14.76608888888889,,,Candidate,2022/02/08
AT2022bry,196.26511666666664,10.173652777777777,,,Candidate,2022/02/08
AT2022brz,219.35491249999998,18.907799999999998,0.125359,605.813,Candidate,2022/02/07
AT2022bsa,197.97271249999997,12.255705555555556,,,Candidate,2022/02/08
AT2022bsb,102.01617499999998,44.778352777777776,,,Candidate,2022/02/06
AT2022bsd,224.36169166666664,-22.49818888888889,,,Candidate,2022/02/04
AT2022bsf,237.81151666666665,20.203505555555555,0.037631,171.29,Candidate,2022/02/07
AT2022bsg,193.70024999999998,22.50383611111111,0.040636,185.372,Candidate,2022/02/05
AT2022bsh,197.72662499999998,-4.874700000000001,,,Candidate,2022/02/09
AT2022bsj,178.75288749999999,28.309283333333333,,,Candidate,2022/01/31
AT2022bsk,178.42542916666662,32.780277777777776,,,Candidate,2022/02/08
AT2022bsl,146.37347083333333,33.551766666666666,,,Candidate,2022/01/29
AT2022bsm,179.06247499999998,17.025788888888886,,,Candidate,2022/02/07
AT2022bsn,220.18303749999998,1.0344000000000002,,,Candidate,2022/02/05
AT2022bso,150.49430416666664,2.8005888888888886,,,Candidate,2022/02/06
AT2022bsq,195.07083749999998,-12.987316666666667,,,Candidate,2022/01/31
AT2022bsr,188.0752458333333,7.8635166666666665,,,Candidate,2022/01/29
AT2022bss,227.5746708333333,67.15605555555557,,,Candidate,2022/02/09
AT2022bst,175.16122083333332,32.85117777777778,,,Candidate,2022/01/31
AT2022bsu,160.3085375,32.92883611111111,,,Candidate,2022/02/06
AT2022bsv,171.76173749999995,31.895725,,,Candidate,2022/02/08
AT2022bsw,199.49895416666664,15.12851388888889,,,Other,2022/02/08
AT2022bsx,189.88725,7.497569444444444,,,Candidate,2022/02/08
AT2022bsy,158.8174125,29.186525,,,Candidate,2022/02/06
AT2022bsz,181.59996249999998,3.1390694444444445,,,Candidate,2022/01/29
AT2022bta,110.80336666666666,35.49798611111111,,,Candidate,2022/02/06
AT2022btb,124.79479999999998,24.337105555555553,,,Candidate,2022/02/08
AT2022btc,194.19721249999998,5.899147222222222,,,Candidate,2022/02/08
AT2022btd,185.08740416666666,-14.373647222222223,,,Candidate,2022/02/04
AT2022bte,163.038875,12.308950000000001,,,Candidate,2022/02/08
AT2022btf,182.30146249999999,4.402661111111112,,,Candidate,2022/02/08
AT2022btg,210.5656083333333,-17.11040277777778,,,Candidate,2022/02/04
AT2022bth,123.1743458333333,36.10013611111111,,,Candidate,2022/02/08
AT2022bti,192.18877916666665,-14.307586111111112,,,Candidate,2022/02/04
AT2022btj,139.28819166666665,27.614922222222223,,,Candidate,2022/02/06
AT2022btk,125.97378749999999,16.95771111111111,,,Candidate,2022/02/08
AT2022btl,217.58877916666665,47.878255555555555,,,Candidate,2022/02/09
AT2022btm,204.61335416666662,33.33137222222223,,,Candidate,2022/02/09
AT2022btn,212.0156208333333,47.826569444444445,,,Candidate,2022/02/09
AT2022bto,206.78564583333332,33.61669722222222,,,Candidate,2022/02/06
AT2022btp,189.28801666666666,-15.1371,,,Candidate,2022/02/04
AT2022btr,243.04501249999998,18.685383333333334,,,Candidate,2022/02/06
AT2022bts,177.35958333333332,22.361472222222222,,,Candidate,2022/02/08
AT2022btt,227.7832083333333,67.506525,,,Candidate,2022/02/09
AT2022btv,230.90922916666662,51.958169444444444,,,Candidate,2022/02/09
AT2022btw,223.19401249999996,5.762769444444444,,,Candidate,2022/02/09
AT2022btx,158.6089333333333,23.736641666666667,,,Candidate,2022/02/07
AT2022bty,216.56079583333332,6.7308,,,Candidate,2022/02/05
AT2022btz,174.3048583333333,26.94132777777778,,,Candidate,2022/02/08
AT2022bua,229.1984875,20.302705555555555,,,Candidate,2022/02/07
AT2022bub,199.8482958333333,23.973863888888886,,,Candidate,2022/02/05
AT2022buc,136.81740833333333,13.844352777777779,,,Candidate,2022/02/05
AT2022bud,123.06248749999997,44.79808055555555,,,Candidate,2022/02/07
AT2022bue,153.99960416666664,4.955138888888889,,,Candidate,2022/02/09
AT2022buf,187.13797083333333,11.422997222222222,,,Candidate,2022/01/29
AT2022bug,218.82471249999998,7.312991666666666,,,Candidate,2022/02/09
AT2022buh,233.3280333333333,-1.0995805555555556,,,Candidate,2022/02/09
AT2022bui,155.3444583333333,4.960469444444445,,,Candidate,2022/02/09
AT2022buj,200.9663958333333,6.24515,,,Candidate,2022/02/09
AT2022buk,184.623225,13.35266111111111,,,Candidate,2022/02/09
AT2022bul,200.65906666666666,4.905369444444445,,,Candidate,2022/01/30
AT2022bum,185.24166666666667,12.357875,,,Candidate,2022/02/03
AT2022bun,141.07177916666666,24.27793611111111,,,Candidate,2022/01/08
AT2022buo,202.68302499999996,1.0190305555555554,,,Candidate,2022/02/09
AT2022bup,202.62510833333332,2.9020444444444444,,,Candidate,2022/02/09
AT2022buq,228.8269083333333,-7.4438361111111115,,,Candidate,2022/02/09
AT2022bur,229.37742916666664,-0.6112888888888889,,,Candidate,2022/02/09
AT2022bus,234.0425291666666,-2.10855,,,Candidate,2022/02/09
AT2022but,163.64664583333334,6.146319444444445,,,Candidate,2022/02/09
AT2022buu,234.4835208333333,-6.848913888888888,,,Candidate,2022/02/09
AT2022buv,210.5892583333333,4.876997222222223,,,Candidate,2022/02/09
AT2022bux,184.14515416666666,11.2646,,,Candidate,2022/01/29
AT2022buy,201.26125416666665,4.1754750000000005,,,Candidate,2022/02/09
AT2022buz,225.96732499999996,2.0963194444444446,,,Candidate,2022/02/09
AT2022bva,127.48788749999997,-2.054280555555555,,,Candidate,2022/02/09
AT2022bvj,224.5595208333333,-4.165411111111111,,,Candidate,2022/02/09
AT2022bvk,137.2416958333333,21.255927777777778,,,Candidate,2022/02/09
AT2022bvl,146.59720833333333,16.774119444444445,,,Candidate,2022/02/09
AT2022bvm,228.76805416666662,-5.777286111111111,,,Candidate,2022/02/09
AT2022bvn,227.12554166666663,-5.202369444444445,,,Candidate,2022/02/09
AT2022bvo,227.22325416666664,-0.1976861111111111,,,Candidate,2022/02/09
AT2022bvp,136.0084333333333,20.094513888888887,,,Candidate,2022/02/09
AT2022bvq,237.88187916666664,-8.224261111111112,,,Candidate,2022/02/09
AT2022bvr,223.1250708333333,0.39760833333333334,,,Candidate,2022/02/09
AT2022bvs,234.987,-1.28165,,,Candidate,2022/02/09
AT2022bvt,236.32650416666664,-1.9028944444444444,,,Candidate,2022/02/09
AT2022bvu,156.82296249999996,4.956302777777778,,,Candidate,2022/02/09
AT2022bwa,165.36186249999997,5.950463888888889,,,Candidate,2022/02/09
AT2022bwb,142.21675416666665,26.266575,,,Candidate,2022/02/06
AT2022bwc,161.09533749999997,21.723352777777777,,,Candidate,2022/02/07
AT2022bwd,165.09214583333332,14.112108333333333,,,Candidate,2022/02/08
AT2022bwe,143.56618749999998,35.783025,,,Candidate,2022/02/07
