event_name,RA_deg,Dec_deg,detection_date_utc,distance_mpc,redshift,Type,fluence_j_m2,notes
AT2020aako,132.270608,27.128381,2020/10/15,,,Candidate,,AT2020aako.json
AT2020aakq,354.095033,-13.541497,2020/10/20,,,Candidate,,AT2020aakq.json
AT2020aakr,129.910142,29.411106,2020/11/17,,,Candidate,,AT2020aakr.json
AT2020aaks,128.217929,28.648072,2020/11/17,,,Candidate,,AT2020aaks.json
AT2020aakt,37.232588,19.233808,2020/11/17,,,Candidate,,AT2020aakt.json
AT2020aaku,131.945458,25.927042,2020/10/24,,,Candidate,,AT2020aaku.json
AT2020aakv,31.410088,25.064922,2020/11/17,,,Candidate,,AT2020aakv.json
AT2020aakw,121.152254,27.939978,2020/11/12,,,Candidate,,AT2020aakw.json
AT2020aaky,21.270479,34.142597,2020/11/11,,,Candidate,,AT2020aaky.json
AT2020aakz,142.9956,25.273114,2020/11/17,,,Candidate,,AT2020aakz.json
AT2020aala,31.388658,19.287389,2020/11/17,,,Candidate,,AT2020aala.json
AT2020aalb,78.261529,-13.817469,2020/11/12,,,Candidate,,AT2020aalb.json
AT2020aalc,139.748142,12.304461,2020/11/16,,,Candidate,,AT2020aalc.json
AT2020aale,10.307017,6.700794,2020/11/05,,,Candidate,,AT2020aale.json
AT2020aalf,358.09595,-8.552375,2020/11/05,,,Candidate,,AT2020aalf.json
AT2020aalg,1.662437,17.6083,2020/10/21,,,Candidate,,AT2020aalg.json
AT2020aalh,60.716929,13.367953,2020/10/12,,,Candidate,,AT2020aalh.json
AT2020aali,354.408575,-14.541058,2020/11/05,,,Candidate,,AT2020aali.json
AT2020aalj,45.120567,-8.407058,2020/10/20,,,Candidate,,AT2020aalj.json
AT2020aalk,352.322196,-9.965022,2020/10/20,,,Candidate,,AT2020aalk.json
AT2020aall,69.298108,21.682019,2020/10/22,,,Candidate,,AT2020aall.json
AT2020aalm,359.213154,36.572467,2020/10/23,,,Candidate,,AT2020aalm.json
AT2020aaln,17.095917,30.580433,2020/11/04,,,Candidate,,AT2020aaln.json
AT2020aalo,71.948446,2.228717,2020/11/10,,,Candidate,,AT2020aalo.json
AT2020aalp,341.168554,-11.476144,2020/11/10,,,Candidate,,AT2020aalp.json
AT2020aalq,11.636096,1.060197,2020/10/22,,,Candidate,,AT2020aalq.json
AT2020aalr,5.327258,2.389561,2020/11/05,,,Candidate,,AT2020aalr.json
AT2020aalt,20.563217,38.869564,2020/11/15,640.6,0.132,Candidate,0.203661,AT2020aalt.json
AT2020aalu,0.524158,18.223875,2020/11/16,1516.0,0.286,Candidate,0.036365,AT2020aalu.json
AT2020aalv,70.265833,-20.559697,2020/11/16,,,Candidate,,AT2020aalv.json
AT2020aalw,20.163121,35.842997,2020/11/17,,,Candidate,,AT2020aalw.json
AT2020aalx,0.20855,-19.356875,2020/11/17,557.2,0.116,Candidate,0.26919,AT2020aalx.json
AT2020aalz,77.407358,7.038294,2020/11/17,,,Candidate,,AT2020aalz.json
AT2020aam,153.989192,-25.906817,2020/01/16,,,Candidate,,AT2020aam.json
AT2020aama,14.344167,21.312028,2020/11/19,258.0,0.056,Candidate,1.255574,AT2020aama.json
AT2020aamb,36.153475,9.555447,2020/11/19,,,Candidate,,AT2020aamb.json
AT2020aamc,94.022229,54.010058,2020/11/19,,,Candidate,,AT2020aamc.json
AT2020aamd,59.314321,-10.488586,2020/11/19,,,Candidate,,AT2020aamd.json
AT2020aame,73.924362,3.7302,2020/11/19,,,Candidate,,AT2020aame.json
AT2020aamf,345.157908,-23.021653,2020/11/04,,,Candidate,,AT2020aamf.json
AT2020aamg,330.290671,23.329092,2020/11/05,,,Candidate,,AT2020aamg.json
AT2020aamh,74.861467,9.357289,2020/10/23,,,Candidate,,AT2020aamh.json
AT2020aami,53.467229,-10.887208,2020/11/08,,,Candidate,,AT2020aami.json
AT2020aamj,33.912117,-6.255569,2020/11/08,,,Candidate,,AT2020aamj.json
AT2020aamk,56.974108,-7.230569,2020/10/20,,,Candidate,,AT2020aamk.json
AT2020aaml,266.902279,55.601989,2020/10/23,,,Candidate,,AT2020aaml.json
AT2020aamm,48.467708,-17.391517,2020/10/15,,,Candidate,,AT2020aamm.json
AT2020aamn,118.872483,18.861936,2020/10/22,,,Candidate,,AT2020aamn.json
AT2020aamo,120.3839,41.759694,2020/10/24,,,Candidate,,AT2020aamo.json
AT2020aamp,129.195746,42.279589,2020/10/24,,,Candidate,,AT2020aamp.json
AT2020aamq,146.840221,23.339819,2020/10/23,,,Candidate,,AT2020aamq.json
AT2020aamr,130.330667,43.102331,2020/11/10,,,Candidate,,AT2020aamr.json
AT2020aams,146.175746,13.237433,2020/10/23,,,Candidate,,AT2020aams.json
AT2020aamt,1.093879,5.141758,2020/11/05,,,Candidate,,AT2020aamt.json
AT2020aamu,42.849788,-3.612322,2020/11/08,,,Candidate,,AT2020aamu.json
AT2020aamv,83.154817,-2.091531,2020/11/10,,,Candidate,,AT2020aamv.json
AT2020aamw,8.393429,7.031772,2020/11/05,,,Candidate,,AT2020aamw.json
AT2020aamx,283.193588,31.882406,2020/10/24,,,Candidate,,AT2020aamx.json
AT2020aamy,355.739108,12.756658,2020/11/10,,,Candidate,,AT2020aamy.json
AT2020aamz,114.25655,45.200931,2020/11/03,,,Candidate,,AT2020aamz.json
AT2020aana,25.6267,10.474919,2020/10/23,,,Candidate,,AT2020aana.json
AT2020aanb,343.704575,13.342764,2020/10/22,,,Candidate,,AT2020aanb.json
AT2020aanc,8.301004,-21.301239,2020/11/08,,,Candidate,,AT2020aanc.json
AT2020aand,121.289638,9.881803,2020/10/22,,,Candidate,,AT2020aand.json
AT2020aane,132.02025,37.489336,2020/11/01,,,Candidate,,AT2020aane.json
AT2020aanf,41.053467,-2.428364,2020/11/08,,,Candidate,,AT2020aanf.json
AT2020aang,348.271354,9.722994,2020/11/10,,,Candidate,,AT2020aang.json
AT2020aanh,41.195238,-10.889086,2020/10/16,,,Candidate,,AT2020aanh.json
AT2020aani,67.549275,17.784392,2020/10/22,,,Candidate,,AT2020aani.json
AT2020aanj,127.344187,53.245364,2020/11/03,,,Candidate,,AT2020aanj.json
AT2020aank,57.834521,-22.659569,2020/10/23,,,Candidate,,AT2020aank.json
AT2020aanl,355.563846,9.171725,2020/11/10,,,Candidate,,AT2020aanl.json
AT2020aanm,74.472204,-5.150092,2020/11/10,,,Candidate,,AT2020aanm.json
AT2020aann,138.684787,31.247058,2020/11/04,,,Candidate,,AT2020aann.json
AT2020aano,20.107846,6.049306,2020/11/10,,,Candidate,,AT2020aano.json
AT2020aanp,107.465725,22.3542,2020/10/22,,,Candidate,,AT2020aanp.json
AT2020aanq,47.070312,-14.170156,2020/10/20,,,Candidate,,AT2020aanq.json
AT2020aanr,67.904296,10.116122,2020/10/20,,,Candidate,,AT2020aanr.json
AT2020aans,350.318892,-9.870764,2020/11/05,,,Candidate,,AT2020aans.json
AT2020aant,25.562988,9.290178,2020/10/23,,,Candidate,,AT2020aant.json
AT2020aanu,67.562746,8.482289,2020/11/10,,,Candidate,,AT2020aanu.json
AT2020aanv,46.956912,-15.234572,2020/10/23,,,Candidate,,AT2020aanv.json
AT2020aanw,45.114121,-8.406403,2020/10/14,,,Candidate,,AT2020aanw.json
AT2020aanx,89.55745,0.368122,2020/11/10,,,Candidate,,AT2020aanx.json
AT2020aany,46.7188,-13.893161,2020/11/08,,,Candidate,,AT2020aany.json
AT2020aanz,359.091375,-0.166781,2020/11/05,,,Candidate,,AT2020aanz.json
AT2020aao,252.669362,71.083814,2020/01/16,,,Candidate,,AT2020aao.json
AT2020aaoa,38.667108,-2.302858,2020/10/13,,,Candidate,,AT2020aaoa.json
AT2020aaob,73.867817,6.200831,2020/10/22,,,Candidate,,AT2020aaob.json
AT2020aaoc,1.673383,4.731397,2020/11/05,,,Candidate,,AT2020aaoc.json
AT2020aaod,153.17635,14.220531,2020/10/25,,,Candidate,,AT2020aaod.json
AT2020aaoe,23.183404,6.581256,2020/11/10,,,Candidate,,AT2020aaoe.json
AT2020aaof,123.57465,14.608678,2020/10/22,,,Candidate,,AT2020aaof.json
AT2020aaog,49.336346,-20.067394,2020/10/23,,,Candidate,,AT2020aaog.json
AT2020aaoh,141.616296,8.726528,2020/10/20,,,Candidate,,AT2020aaoh.json
AT2020aaoi,264.011367,47.496089,2020/10/26,,,Candidate,,AT2020aaoi.json
AT2020aaoj,121.4358,8.414194,2020/10/22,,,Candidate,,AT2020aaoj.json
AT2020aaok,75.297508,3.372211,2020/11/10,,,Candidate,,AT2020aaok.json
AT2020aaol,88.993908,-3.556961,2020/11/10,,,Candidate,,AT2020aaol.json
AT2020aaom,111.039217,19.009025,2020/10/22,,,Candidate,,AT2020aaom.json
AT2020aaon,122.218771,12.738497,2020/03/23,,,Candidate,,AT2020aaon.json
AT2020aaoo,55.209546,-15.088067,2020/10/20,,,Candidate,,AT2020aaoo.json
AT2020aaop,7.458375,3.201019,2020/11/05,,,Candidate,,AT2020aaop.json
AT2020aaoq,17.867608,10.630378,2020/09/25,,,Candidate,,AT2020aaoq.json
AT2020aaor,27.982712,1.873908,2020/11/10,,,Candidate,,AT2020aaor.json
AT2020aaos,60.409687,-20.422556,2020/10/10,,,Candidate,,AT2020aaos.json
AT2020aaot,21.134396,6.438797,2020/11/10,,,Candidate,,AT2020aaot.json
AT2020aaou,126.301296,8.876425,2020/10/22,,,Candidate,,AT2020aaou.json
AT2020aaov,4.956683,6.405689,2020/11/05,,,Candidate,,AT2020aaov.json
AT2020aaow,113.525225,21.372281,2020/10/22,,,Candidate,,AT2020aaow.json
AT2020aaox,57.713942,-12.782956,2020/10/20,,,Candidate,,AT2020aaox.json
AT2020aaoy,18.022937,6.324861,2020/11/10,,,Candidate,,AT2020aaoy.json
AT2020aaoz,83.796517,-11.689386,2020/11/08,,,Candidate,,AT2020aaoz.json
AT2020aapa,331.100708,-19.541286,2020/11/08,,,Candidate,,AT2020aapa.json
AT2020aapb,133.703654,28.427886,2020/11/16,,,Candidate,,AT2020aapb.json
AT2020aapc,138.596758,27.917164,2020/11/16,,,Candidate,,AT2020aapc.json
AT2020aapp,327.077762,13.616506,2020/11/14,,,Candidate,,AT2020aapp.json
AT2020aaps,49.525742,-32.914047,2020/11/20,,,Candidate,,AT2020aaps.json
AT2020aapt,37.542717,-35.028503,2020/11/20,,,Candidate,,AT2020aapt.json
AT2020aapu,29.303942,-17.089236,2020/11/20,,,Candidate,,AT2020aapu.json
AT2020aapv,34.041579,-27.556997,2020/11/20,,,Candidate,,AT2020aapv.json
AT2020aapx,33.271025,-24.5977,2020/11/20,,,Candidate,,AT2020aapx.json
AT2020aapy,31.070871,-31.959111,2020/11/20,,,Candidate,,AT2020aapy.json
AT2020aapz,31.077596,-28.468808,2020/11/20,,,Candidate,,AT2020aapz.json
AT2020aaq,25.708796,44.402142,2020/01/16,,,Candidate,,AT2020aaq.json
AT2020aaqa,13.957229,-12.789153,2020/11/20,,,Candidate,,AT2020aaqa.json
AT2020aaqb,347.469708,-16.925758,2020/11/20,,,Candidate,,AT2020aaqb.json
AT2020aaqc,12.834479,-26.372453,2020/11/20,,,Candidate,,AT2020aaqc.json
AT2020aaqd,350.292588,-33.145528,2020/11/20,,,Candidate,,AT2020aaqd.json
AT2020aaqe,110.150017,-1.759944,2020/11/19,,,Candidate,,AT2020aaqe.json
AT2020aaqg,130.302979,71.701072,2020/11/19,,,Candidate,,AT2020aaqg.json
AT2020aaqi,99.669517,73.074039,2020/11/19,,,Candidate,,AT2020aaqi.json
AT2020aaqj,43.893283,17.551492,2020/11/17,,,Candidate,,AT2020aaqj.json
AT2020aaqk,40.425188,5.308456,2020/11/17,,,Candidate,,AT2020aaqk.json
AT2020aaql,119.951671,34.610536,2020/11/17,,,Candidate,,AT2020aaql.json
AT2020aaqm,77.198096,6.002683,2020/11/17,,,Candidate,,AT2020aaqm.json
AT2020aaqn,138.442488,28.114619,2020/11/13,,,Candidate,,AT2020aaqn.json
AT2020aaqo,123.413312,12.290536,2020/10/22,,,Candidate,,AT2020aaqo.json
AT2020aaqp,120.355462,25.1762,2020/11/17,,,Candidate,,AT2020aaqp.json
AT2020aaqq,37.229421,19.975989,2020/11/17,,,Candidate,,AT2020aaqq.json
AT2020aaqr,138.112883,14.598614,2020/11/16,,,Candidate,,AT2020aaqr.json
AT2020aaqs,291.941354,47.991878,2020/11/18,,,Candidate,,AT2020aaqs.json
AT2020aaqt,291.130875,49.185142,2020/11/14,,,Candidate,,AT2020aaqt.json
AT2020aaqu,39.806146,-5.086547,2020/11/16,,,Candidate,,AT2020aaqu.json
AT2020aaqv,121.615308,20.102361,2020/11/17,,,Candidate,,AT2020aaqv.json
AT2020aarg,348.388475,10.264025,2020/11/18,672.3,0.138,Candidate,0.184908,AT2020aarg.json
AT2020aari,292.636996,40.820789,2020/11/20,,,Candidate,,AT2020aari.json
AT2020aarj,276.44375,43.222044,2020/11/18,,,Candidate,,AT2020aarj.json
AT2020aark,152.713083,14.389606,2020/11/15,,,Candidate,,AT2020aark.json
AT2020aarl,40.971512,-20.761119,2020/11/20,,,Candidate,,AT2020aarl.json
AT2020aarp,22.999717,7.027589,2020/11/19,330.0,0.07,Candidate,0.767457,AT2020aarp.json
AT2020aarq,7.315733,13.166956,2020/11/16,712.15,0.1455,Candidate,0.164793,AT2020aarq.json
AT2020aarr,341.819846,16.451794,2020/11/18,1091.0,0.214,Candidate,0.070215,AT2020aarr.json
AT2020aars,282.216287,57.397019,2020/11/18,,,Candidate,,AT2020aars.json
AT2020aart,345.642567,11.064125,2020/11/18,960.9,0.191,Candidate,0.090516,AT2020aart.json
AT2020aaru,168.320075,-6.152361,2020/11/17,,,Candidate,,AT2020aaru.json
AT2020aarx,196.516612,29.921078,2020/11/16,,,Candidate,,AT2020aarx.json
AT2020aarz,38.429183,-4.257275,2020/11/08,,,Candidate,,AT2020aarz.json
AT2020aas,17.196875,21.662328,2020/01/16,316.0,0.068,Candidate,0.836965,AT2020aas.json
AT2020aasa,105.08245,6.347197,2020/11/15,,,Candidate,,AT2020aasa.json
AT2020aasb,105.286617,6.095547,2020/11/15,,,Candidate,,AT2020aasb.json
AT2020aasc,30.475596,-5.514367,2020/11/20,,,Candidate,,AT2020aasc.json
AT2020aasf,61.866792,-15.780431,2020/11/19,,,Candidate,,AT2020aasf.json
AT2020aasg,354.642229,26.909861,2020/10/14,,,Candidate,,AT2020aasg.json
AT2020aash,146.109337,82.463197,2020/10/15,,,Candidate,,AT2020aash.json
AT2020aasi,135.882467,20.651456,2020/10/27,,,Candidate,,AT2020aasi.json
AT2020aasl,155.764192,5.718233,2020/01/21,,,Candidate,,AT2020aasl.json
AT2020aasz,103.935729,34.786939,2020/11/23,,,Candidate,,AT2020aasz.json
AT2020aat,98.609683,50.685728,2020/01/16,,,Candidate,,AT2020aat.json
AT2020aatd,160.148275,12.990353,2020/11/22,,,Candidate,,AT2020aatd.json
AT2020aate,116.338558,-3.60575,2020/11/17,,,Candidate,,AT2020aate.json
AT2020aatf,117.927617,-0.531494,2020/11/17,405.0,0.086,Candidate,0.509532,AT2020aatf.json
AT2020aatg,135.341642,2.437369,2020/11/17,,,Candidate,,AT2020aatg.json
AT2020aath,157.171617,11.390333,2020/11/17,593.5,0.123,Candidate,0.237269,AT2020aath.json
AT2020aati,157.084271,12.415489,2020/11/17,248.08,0.05387,Candidate,1.357995,AT2020aati.json
AT2020aatj,162.223058,35.384467,2020/11/17,529.613,0.11064,Candidate,0.297964,AT2020aatj.json
AT2020aatk,189.003,40.9695,2020/11/17,988.9,0.196,Candidate,0.085463,AT2020aatk.json
AT2020aatl,179.48785,43.2169,2020/11/17,1516.0,0.286,Candidate,0.036365,AT2020aatl.json
AT2020aatm,171.594283,18.295217,2020/11/17,645.9,0.133,Candidate,0.200332,AT2020aatm.json
AT2020aatn,198.980404,38.01615,2020/11/18,839.2,0.169,Candidate,0.118673,AT2020aatn.json
AT2020aato,199.205996,52.799856,2020/11/18,1166.0,0.227,Candidate,0.061473,AT2020aato.json
AT2020aatq,130.393675,55.463967,2020/11/20,972.1,0.193,Candidate,0.088442,AT2020aatq.json
AT2020aats,152.453467,58.341317,2020/11/20,850.1,0.171,Candidate,0.115649,AT2020aats.json
AT2020aatt,152.327125,55.896461,2020/11/20,1516.0,0.286,Candidate,0.036365,AT2020aatt.json
AT2020aatu,186.096317,44.159581,2020/11/20,500.8,0.105,Candidate,0.333237,AT2020aatu.json
AT2020aatw,174.860262,0.089783,2020/11/20,,,Candidate,,AT2020aatw.json
AT2020aatx,180.769017,-0.124292,2020/11/20,589.543,0.122237,Candidate,0.240464,AT2020aatx.json
AT2020aaty,175.437896,-4.946753,2020/11/20,469.927,0.098932,Candidate,0.378461,AT2020aaty.json
AT2020aatz,177.282025,-2.757883,2020/11/20,632.982,0.130548,Candidate,0.208593,AT2020aatz.json
AT2020aau,107.148346,37.155208,2020/01/16,,,Candidate,,AT2020aau.json
AT2020aaua,189.814954,9.99865,2020/11/20,420.0,0.09,Candidate,0.473787,AT2020aaua.json
AT2020aaub,205.493942,50.487753,2020/11/20,288.843,0.062347,Candidate,1.001747,AT2020aaub.json
AT2020aaud,55.398971,11.300347,2020/11/23,,,Candidate,,AT2020aaud.json
AT2020aauf,60.482996,16.602569,2020/11/23,,,Candidate,,AT2020aauf.json
AT2020aaug,57.457342,27.641086,2020/11/23,,,Candidate,,AT2020aaug.json
AT2020aaui,92.969504,36.82455,2020/11/23,,,Candidate,,AT2020aaui.json
AT2020aauj,106.483754,31.706175,2020/11/23,,,Candidate,,AT2020aauj.json
AT2020aaum,146.883617,12.396386,2020/11/23,883.1,0.177,Candidate,0.107167,AT2020aaum.json
AT2020aauo,136.003233,-8.493519,2020/11/23,,,Candidate,,AT2020aauo.json
AT2020aaup,184.863325,23.893711,2020/11/23,332.23,0.071268,Candidate,0.757189,AT2020aaup.json
AT2020aauq,188.427483,8.840192,2020/11/23,795.6,0.161,Candidate,0.132036,AT2020aauq.json
AT2020aaur,187.647083,7.438625,2020/11/23,450.733,0.095132,Candidate,0.41138,AT2020aaur.json
AT2020aaus,184.023625,1.713531,2020/11/23,386.6,0.0823,Candidate,0.559188,AT2020aaus.json
AT2020aauu,187.660304,2.580178,2020/11/23,487.896,0.102474,Candidate,0.351097,AT2020aauu.json
AT2020aauv,175.739325,2.098408,2020/11/23,667.0,0.137,Candidate,0.187858,AT2020aauv.json
AT2020aauw,176.805175,-12.476389,2020/11/23,,,Candidate,,AT2020aauw.json
AT2020aaux,205.123587,38.787989,2020/11/23,280.0,0.06,Candidate,1.066021,AT2020aaux.json
AT2020aauy,185.739721,3.569067,2020/11/23,112.912,0.025036,Candidate,6.555435,AT2020aauy.json
AT2020aauz,108.770458,45.190547,2020/11/23,,,Candidate,,AT2020aauz.json
AT2020aav,95.017187,-17.871678,2020/01/16,,,Candidate,,AT2020aav.json
AT2020aava,105.939738,5.514658,2020/11/15,,,Candidate,,AT2020aava.json
AT2020aavc,149.975629,3.551886,2020/11/14,,,Candidate,,AT2020aavc.json
AT2020aavk,114.829037,25.411336,2020/11/22,,,Candidate,,AT2020aavk.json
AT2020aavl,137.513196,35.283569,2020/11/22,,,Candidate,,AT2020aavl.json
AT2020aavn,114.955879,24.374728,2020/11/22,,,Candidate,,AT2020aavn.json
AT2020aavt,213.491,31.5558,2020/11/24,233.744,0.050865,Candidate,1.529681,AT2020aavt.json
AT2020aavv,84.075396,64.245158,2020/11/19,,,Candidate,,AT2020aavv.json
AT2020aavw,327.963579,9.019642,2020/11/20,282.0,0.061,Candidate,1.050954,AT2020aavw.json
AT2020aavx,168.224854,44.550925,2020/11/20,,,Candidate,,AT2020aavx.json
AT2020aavy,181.957992,55.104394,2020/11/20,972.1,0.193,Candidate,0.088442,AT2020aavy.json
AT2020aavz,167.07845,-15.351197,2020/11/20,757.7,0.154,Candidate,0.145575,AT2020aavz.json
AT2020aaw,121.733646,63.235172,2020/01/16,,,Candidate,,AT2020aaw.json
AT2020aawa,161.042121,-16.533164,2020/11/20,,,Candidate,,AT2020aawa.json
AT2020aawc,200.510571,73.487225,2020/11/20,,,Candidate,,AT2020aawc.json
AT2020aawd,212.12985,73.148847,2020/11/20,,,Candidate,,AT2020aawd.json
AT2020aawe,179.631604,72.958308,2020/11/22,,,Candidate,,AT2020aawe.json
AT2020aawf,184.729854,28.521306,2020/11/23,475.555,0.100043,Candidate,0.369556,AT2020aawf.json
AT2020aawg,184.109438,20.5626,2020/11/23,356.446,0.076203,Candidate,0.657801,AT2020aawg.json
AT2020aawh,70.176837,-16.759661,2020/11/24,,,Candidate,,AT2020aawh.json
AT2020aawi,66.732617,-4.145083,2020/11/24,505.9,0.106,Candidate,0.326552,AT2020aawi.json
AT2020aawj,66.038275,2.947925,2020/11/24,,,Candidate,,AT2020aawj.json
AT2020aawk,106.902458,57.70985,2020/11/24,,,Candidate,,AT2020aawk.json
AT2020aawl,111.709283,66.904822,2020/11/24,436.723,0.092347,Candidate,0.438197,AT2020aawl.json
AT2020aawm,107.123504,17.894006,2020/11/24,,,Candidate,,AT2020aawm.json
AT2020aawn,132.120525,-25.7072,2020/11/24,,,Candidate,,AT2020aawn.json
AT2020aawp,153.608696,49.915886,2020/11/24,752.3,0.153,Candidate,0.147672,AT2020aawp.json
AT2020aawq,180.111279,-6.428608,2020/11/24,,,Candidate,,AT2020aawq.json
AT2020aaws,193.328196,4.128003,2020/11/24,362.79,0.07749,Candidate,0.634996,AT2020aaws.json
AT2020aawt,190.578662,13.918161,2020/11/24,460.425,0.097053,Candidate,0.394243,AT2020aawt.json
AT2020aawu,192.975212,18.572608,2020/11/24,415.0,0.088,Candidate,0.485272,AT2020aawu.json
AT2020aawv,192.709433,18.348125,2020/11/24,518.734,0.108518,Candidate,0.310593,AT2020aawv.json
AT2020aaww,191.477029,19.428147,2020/11/24,500.8,0.105,Candidate,0.333237,AT2020aaww.json
AT2020aawy,315.88065,15.181669,2020/11/20,,,Candidate,,AT2020aawy.json
AT2020aawz,348.648396,-23.476114,2020/11/17,,,Candidate,,AT2020aawz.json
AT2020aax,115.953267,-3.764206,2020/01/16,,,Candidate,,AT2020aax.json
AT2020aaxb,13.131429,46.3382,2020/11/21,219.54,0.047876,Candidate,1.734021,AT2020aaxb.json
AT2020aaxc,338.206708,-1.1872,2020/11/25,,,Candidate,,AT2020aaxc.json
AT2020aaxe,180.489,-1.412322,2020/11/20,,,Candidate,,AT2020aaxe.json
AT2020aaxg,98.496208,32.873194,2020/11/23,,,Candidate,,AT2020aaxg.json
AT2020aaxh,106.091721,5.5091,2020/11/15,,,Candidate,,AT2020aaxh.json
AT2020aaxj,85.409062,-30.066364,2020/11/16,,,Candidate,,AT2020aaxj.json
AT2020aaxk,359.85385,22.576622,2020/11/20,1324.0,0.254,Candidate,0.047677,AT2020aaxk.json
AT2020aaxl,113.255271,8.9651,2020/11/20,,,Candidate,,AT2020aaxl.json
AT2020aaxm,181.028642,51.318586,2020/11/20,656.4,0.135,Candidate,0.193974,AT2020aaxm.json
AT2020aaxn,308.0203,-11.90785,2020/11/25,,,Candidate,,AT2020aaxn.json
AT2020aaxp,26.295067,33.066517,2020/11/25,603.668,0.124948,Candidate,0.229343,AT2020aaxp.json
AT2020aaxq,24.889137,34.791636,2020/11/25,,,Candidate,,AT2020aaxq.json
AT2020aaxr,176.410354,0.035411,2020/11/25,588.3,0.122,Candidate,0.241482,AT2020aaxr.json
AT2020aaxt,213.254392,46.8366,2020/11/25,323.15,0.06941,Candidate,0.800338,AT2020aaxt.json
AT2020aaxu,216.043842,53.876308,2020/11/25,2635.0,0.459,Candidate,0.012037,AT2020aaxu.json
AT2020aaxv,214.700092,55.928622,2020/11/25,358.711,0.076663,Candidate,0.64952,AT2020aaxv.json
AT2020aaxw,209.432354,58.297619,2020/11/25,3017.0,0.514,Candidate,0.009182,AT2020aaxw.json
AT2020aaxx,137.595783,-27.102986,2020/11/25,,,Candidate,,AT2020aaxx.json
AT2020aaxz,294.839817,34.117947,2020/10/23,,,Candidate,,AT2020aaxz.json
AT2020aay,120.603587,4.796119,2020/01/16,117.0,0.026,Candidate,6.105342,AT2020aay.json
AT2020aaya,355.538688,21.127708,2020/11/25,102.607,0.022789,Candidate,7.938304,AT2020aaya.json
AT2020aayn,122.989783,4.650036,2020/11/25,,,Candidate,,AT2020aayn.json
AT2020aayo,10.454879,26.417097,2020/11/21,,,Candidate,,AT2020aayo.json
AT2020aayp,91.444367,78.829128,2020/11/26,,,Candidate,,AT2020aayp.json
AT2020aayq,130.421825,75.141203,2020/11/23,,,Candidate,,AT2020aayq.json
AT2020aaz,101.234208,40.860389,2020/01/16,,,Candidate,,AT2020aaz.json
AT2020aazc,128.523917,22.455117,2020/11/26,,,Candidate,,AT2020aazc.json
AT2020aazd,165.372492,-3.189669,2020/11/18,,,Candidate,,AT2020aazd.json
AT2020aaze,161.236417,-9.285314,2020/11/23,,,Candidate,,AT2020aaze.json
AT2020aazf,160.655137,-2.272042,2020/11/23,,,Candidate,,AT2020aazf.json
AT2020aazl,165.589329,33.916897,2020/11/20,2510.0,0.44,Candidate,0.013266,AT2020aazl.json
AT2020aazm,146.116279,46.889089,2020/11/20,809.759,0.163611,Candidate,0.127459,AT2020aazm.json
AT2020aazn,147.038933,52.030025,2020/11/22,779.3,0.158,Candidate,0.137617,AT2020aazn.json
AT2020aazo,124.425933,45.45125,2020/11/23,927.4,0.185,Candidate,0.097173,AT2020aazo.json
AT2020aazp,177.973104,48.217197,2020/11/23,564.827,0.117473,Candidate,0.26197,AT2020aazp.json
AT2020aazs,107.526417,16.570456,2020/11/24,,,Candidate,,AT2020aazs.json
AT2020aazu,310.246675,26.426208,2020/11/26,420.0,0.089,Candidate,0.473787,AT2020aazu.json
AT2020aazv,323.425096,33.746908,2020/11/26,,,Candidate,,AT2020aazv.json
AT2020aazw,320.111058,36.171436,2020/11/26,,,Candidate,,AT2020aazw.json
AT2020aazx,0.784329,-14.332458,2020/11/26,,,Candidate,,AT2020aazx.json
AT2020aazz,8.614612,36.86805,2020/11/26,316.0,0.068,Candidate,0.836965,AT2020aazz.json
AT2020ab,201.440287,-11.828186,2020/01/01,,,Candidate,,AT2020ab.json
